# target,100111100110001001001010011110011000100100101001111001100010010010
i,j,weight
10,15,1.123026
10,16,0.186509
10,17,0.704291
10,18,1.197970
10,19,0.096862
10,20,-6.837789
10,21,3.989511
11,11,15.424943
11,13,-4.209836
11,14,1.515466
11,15,2.227818
11,16,-2.754911
11,17,1.952199
11,18,0.063652
11,19,6.403719
11,20,-3.938961
11,21,-1.214213
12,12,15.424943
12,13,1.473493
12,14,-3.005743
12,15,2.111502
12,16,0.630234
12,17,-1.600796
12,18,-0.028234
12,19,-2.323623
12,20,8.804617
12,21,-4.899585
13,13,15.424943
14,14,15.424943
15,15,15.424943
16,16,15.424943
17,17,15.424943
18,18,15.424943
19,19,15.424943
20,20,15.424943
21,21,15.424943
22,22,0.433949
22,23,5.662095
22,24,-1.454164
22,25,0.008954
22,26,-0.464574
22,27,0.307224
22,28,6.026561
22,29,-11.545799
22,30,0.812089
22,31,-0.330643
22,32,-11.545799
22,35,0.673256
22,36,-1.791819
22,37,3.823644
22,38,-1.072096
22,39,-0.274812
22,40,1.430331
22,41,1.625917
22,42,2.434692
22,43,-6.308934
23,23,0.341300
23,24,-2.316481
23,25,-0.181694
23,26,-0.597999
23,27,-0.289281
23,28,5.561851
23,29,-11.545799
23,30,2.399637
23,31,0.453002
23,33,-11.545799
23,35,2.603843
23,36,-0.657755
23,37,-1.044822
23,38,0.791276
23,39,0.635080
23,40,-2.412106
23,41,-1.513351
23,42,-0.436080
23,43,1.502017
24,24,1.747609
24,25,3.797560
24,26,4.946376
24,27,4.664351
24,28,-0.900118
24,29,1.320094
24,30,-11.545799
24,31,5.951674
24,32,1.834280
24,33,2.513417
24,34,-2.763750
24,35,-11.545799
24,38,-11.545799
24,41,-11.545799
25,25,0.539365
25,26,6.695235
25,27,4.398897
25,28,0.039427
25,29,-1.153475
25,30,-11.545799
25,31,6.025752
25,32,-1.370462
25,33,0.726441
25,34,1.700755
25,36,-11.545799
25,39,-11.545799
25,42,-11.545799
26,26,0.371938
26,27,4.854804
26,28,1.813294
26,29,0.135919
26,30,4.758561
26,31,-11.545799
26,32,-2.562872
26,33,-1.540568
26,34,3.771607
26,35,-11.545799
26,36,-11.545799
26,37,-11.545799
27,27,0.927768
27,28,-1.066238
27,29,-0.175094
27,30,7.981660
27,31,-11.545799
27,32,1.320305
27,33,0.637016
27,34,-0.898294
27,38,-11.545799
27,39,-11.545799
27,40,-11.545799
28,28,-0.063382
28,29,4.909857
28,30,1.382213
28,31,0.666899
28,32,-11.545799
28,33,-11.545799
28,34,-11.545799
28,35,-2.363860
28,36,-1.105444
28,37,3.012124
28,38,0.483341
28,39,1.218238
28,40,-2.139959
28,41,1.738460
28,42,-2.414773
28,43,-0.688720
29,29,17.318699
29,30,-0.628704
29,31,0.311743
29,34,-11.545799
29,35,-1.735375
29,36,2.030246
29,37,-2.058245
29,38,0.853994
29,39,1.018879
29,40,-1.022647
29,41,0.785467
29,42,-2.546363
29,43,2.678463
30,30,17.318699
30,31,6.862728
30,32,-0.661800
30,33,-1.512675
30,34,0.345280
30,37,-11.545799
30,40,-11.545799
30,43,-11.545799
31,31,17.318699
31,32,-0.898057
31,33,-0.682244
31,34,0.306225
31,41,-11.545799
31,42,-11.545799
31,43,-11.545799
32,32,17.318699
32,35,1.405477
32,36,3.138050
32,37,-4.828375
32,38,-0.863777
32,39,-0.402392
32,40,1.336315
32,41,0.157981
32,42,-1.855616
32,43,3.357342
33,33,17.318699
33,35,1.042686
33,36,0.909576
33,37,-3.863817
33,38,-0.678928
33,39,-0.845156
33,40,0.426701
33,41,0.104691
33,42,3.214939
33,43,0.374439
34,34,17.318699
34,35,-0.721913
34,36,-4.017441
34,37,5.628247
34,38,1.812565
34,39,-0.523484
34,40,-0.241316
34,41,-3.189918
34,42,2.745768
34,43,-1.872168
35,35,17.318699
36,36,17.318699
37,37,17.318699
38,38,17.318699
39,39,17.318699
40,40,17.318699
41,41,17.318699
42,42,17.318699
43,43,17.318699
44,44,-1.343658
44,45,7.505921
44,46,1.098370
44,47,1.479448
44,48,0.823417
44,49,1.875622
44,50,5.009581
44,51,-10.705107
44,52,-1.711730
44,53,-0.956854
44,54,-10.705107
44,57,-0.391907
44,58,-1.879658
44,59,0.546859
44,60,-2.112059
44,61,-1.778765
44,62,0.987991
44,63,0.162035
44,64,3.667609
44,65,-1.590284
45,45,-1.119210
45,46,0.674137
45,47,1.570276
45,48,0.693643
45,49,1.275123
45,50,6.018383
45,51,-10.705107
45,52,-1.161316
45,53,-0.285089
45,55,-10.705107
45,57,-0.472832
45,58,-2.002937
45,59,0.676780
45,60,-1.492396
45,61,-1.843219
45,62,1.632511
45,63,0.445467
45,64,2.135083
45,65,-1.777171
46,46,-0.621719
46,47,6.343398
46,48,5.913737
46,49,6.799958
46,50,0.166701
46,51,-1.268377
46,52,-10.705107
46,53,4.635913
46,54,0.831878
46,55,-0.450301
46,56,-0.468736
46,57,-10.705107
46,60,-10.705107
46,63,-10.705107
47,47,-1.069794
47,48,7.337457
47,49,6.952490
47,50,-0.152877
47,51,-2.905138
47,52,-10.705107
47,53,2.802213
47,54,0.066059
47,55,-0.861807
47,56,1.760933
47,58,-10.705107
47,61,-10.705107
47,64,-10.705107
48,48,-0.663394
48,49,6.234915
48,50,-0.016444
48,51,-1.165841
48,52,4.167905
48,53,-10.705107
48,54,0.904079
48,55,-0.671300
48,56,0.815568
48,57,-10.705107
48,58,-10.705107
48,59,-10.705107
49,49,-1.352018
49,50,-0.118180
49,51,-0.798359
49,52,4.627792
49,53,-10.705107
49,54,0.008477
49,55,-0.779480
49,56,0.596550
49,60,-10.705107
49,61,-10.705107
49,62,-10.705107
50,50,0.307750
50,51,3.917717
50,52,-0.799681
50,53,0.228825
50,54,-10.705107
50,55,-10.705107
50,56,-10.705107
50,57,-0.650177
50,58,-0.433573
50,59,1.246895
50,60,-1.143901
50,61,0.548502
50,62,1.555564
50,63,0.616868
50,64,0.824081
50,65,-3.187049
51,51,16.057660
51,52,1.966057
51,53,-0.679751
51,56,-10.705107
51,57,0.202570
51,58,2.420388
51,59,-0.044634
51,60,0.935599
51,61,0.862663
51,62,0.462893
51,63,1.159763
51,64,-1.866390
51,65,1.084656
52,52,16.057660
52,53,7.331074
52,54,0.696195
52,55,1.806327
52,56,-1.675466
52,59,-10.705107
52,62,-10.705107
52,65,-10.705107
53,53,16.057660
53,54,-1.295563
53,55,1.163590
53,56,0.425307
53,63,-10.705107
53,64,-10.705107
53,65,-10.705107
54,54,16.057660
54,57,-1.499820
54,58,-0.433256
54,59,1.590831
54,60,-0.094904
54,61,0.091422
54,62,0.233784
54,63,3.598231
54,64,-4.351112
54,65,1.243341
55,55,16.057660
55,57,0.851950
55,58,0.857871
55,59,-1.900828
55,60,2.390167
55,61,0.805982
55,62,-4.389978
55,63,-2.587191
55,64,-1.608927
55,65,4.882648
56,56,16.057660
56,57,0.881212
56,58,0.023109
56,59,0.248851
56,60,-0.590969
56,61,0.781506
56,62,0.096717
56,63,-1.436844
56,64,1.470606
56,65,-3.457883
57,57,16.057660
58,58,16.057660
59,59,16.057660
60,60,16.057660
61,61,16.057660
62,62,16.057660
63,63,16.057660
64,64,16.057660
65,65,16.057660
