# target,1011001100001000100100110001001001100000010001001100010010011000000100010011000000100010011000000010001001100010010011000000100010011000000100010011000000010001001100100110011001100000001000100110000000100010011000000010001001100010010011000000100010011000000100010011000000010001001100100110011001100000001000100110000000100010011000000010001001100100110011001100000001000100110000000100010011000000010001001100110011001100110000000100010011000000010001001100000001000100110001001001100000010001001100000010001001100000001000100110010011001100110000000100010011000000010001001100000001000100110010011001100110000000100010011000000010001001100000001000100110011001100110011000000010001001100000001000100110000000100010011000000100010011000000010001001100000001000100110000000100010011000100110011001100000001000100110000000100010011000000010001001100010011001100110000000100010011000000010001001100000001000100110011001100110011000000010001001100000001000100110000000100010011001000010000100000000001111110000000000100000000001000000000000001111110000000000100000000001000000000000001111111111111101000100000011101000100000011000000000000001000010000000000100000000001000000000000001000100101110000000000000010000000000000010000000000000001000100101110000000000000010000000000000010000000000000001001011101111111011010001000000101101000100000011000000000000001000010000000000100000000001000000000000001000100101110000000000000010000000000000010000000000000001000100101110000000000000010000000000000010000000000000001001011101111111011010001000000101101000100000011000000000000001000000000010000000000000010000000000000010000000000000001000000100010111000000000000000100000000000000010000000000000001000000100010111000000000000000100000000000000010000000000000001000101110111111101101000100000010110100010000001100000000000000100000000001000010001001001000000100001000100100100000101010110111100101101111000101100110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010001011000000010001011000010110011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000101100000001000101100001011001101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010001011000000001000101100001011001101000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000100100100000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
i,j,weight
0,180,-11.296826
0,182,-11.296826
0,184,-11.296826
0,186,-11.296826
0,188,-11.296826
0,190,-11.296826
0,192,-11.296826
0,194,-11.296826
0,196,-11.296826
0,198,-11.296826
0,200,-11.296826
0,202,-11.296826
0,204,-11.296826
0,206,-11.296826
0,208,-11.296826
0,210,-11.296826
0,212,-11.296826
0,214,-11.296826
0,216,-11.296826
0,218,-11.296826
0,220,-11.296826
0,222,-11.296826
0,224,-11.296826
0,226,-11.296826
0,228,-11.296826
0,229,-11.296826
0,230,-11.296826
0,232,-11.296826
0,233,-11.296826
0,235,-11.296826
0,237,-11.296826
0,239,-11.296826
0,240,-11.296826
0,242,-11.296826
0,244,-11.296826
0,246,-11.296826
0,248,-11.296826
0,250,-11.296826
0,252,-11.296826
0,254,-11.296826
0,255,-11.296826
0,257,-11.296826
0,259,-11.296826
0,261,-11.296826
0,263,-11.296826
0,265,-11.296826
0,267,-11.296826
0,269,-11.296826
0,271,-11.296826
0,273,-11.296826
0,275,-11.296826
0,277,-11.296826
0,279,-11.296826
0,281,-11.296826
0,283,-11.296826
0,285,-11.296826
0,286,-11.296826
0,288,-11.296826
0,290,-11.296826
0,292,-11.296826
0,294,-11.296826
0,296,-11.296826
0,298,-11.296826
0,300,-11.296826
0,302,-11.296826
0,304,-11.296826
0,306,-11.296826
0,308,-11.296826
0,310,-11.296826
0,312,-11.296826
0,314,-11.296826
0,316,-11.296826
0,318,-11.296826
0,320,-11.296826
0,322,-11.296826
0,324,-11.296826
0,326,-11.296826
0,328,-11.296826
0,330,-11.296826
0,332,-11.296826
0,334,-11.296826
0,336,-11.296826
0,338,-11.296826
0,340,-11.296826
0,342,-11.296826
0,344,-11.296826
0,346,-11.296826
0,348,-11.296826
0,349,-11.296826
0,351,-11.296826
0,353,-11.296826
0,355,-11.296826
0,357,-11.296826
0,359,-11.296826
0,361,-11.296826
0,363,-11.296826
0,365,-11.296826
0,367,-11.296826
0,369,-11.296826
0,371,-11.296826
0,373,-11.296826
0,375,-11.296826
0,377,-11.296826
0,379,-11.296826
0,381,-11.296826
0,383,-11.296826
0,385,-11.296826
0,387,-11.296826
0,389,-11.296826
0,391,-11.296826
0,393,-11.296826
0,395,-11.296826
0,397,-11.296826
0,399,-11.296826
0,401,-11.296826
0,403,-11.296826
0,405,-11.296826
0,407,-11.296826
0,409,-11.296826
0,411,-11.296826
0,413,-11.296826
0,415,-11.296826
0,417,-11.296826
0,419,-11.296826
0,421,-11.296826
0,423,-11.296826
0,425,-11.296826
0,427,-11.296826
0,429,-11.296826
0,431,-11.296826
0,433,-11.296826
0,435,-11.296826
0,437,-11.296826
0,439,-11.296826
0,441,-11.296826
0,443,-11.296826
0,445,-11.296826
0,447,-11.296826
0,449,-11.296826
0,451,-11.296826
0,453,-11.296826
0,455,-11.296826
0,457,-11.296826
0,459,-11.296826
0,461,-11.296826
0,463,-11.296826
0,465,-11.296826
0,467,-11.296826
0,469,-11.296826
0,471,-11.296826
0,473,-11.296826
0,475,-11.296826
0,476,-11.296826
0,477,-11.296826
0,479,-11.296826
0,480,-11.296826
0,482,-11.296826
0,484,-11.296826
0,486,-11.296826
0,487,-11.296826
0,489,-11.296826
0,491,-11.296826
0,493,-11.296826
0,495,-11.296826
0,497,-11.296826
0,499,-11.296826
0,501,-11.296826
0,502,-11.296826
0,504,-11.296826
0,506,-11.296826
0,508,-11.296826
0,510,-11.296826
0,512,-11.296826
0,514,-11.296826
0,516,-11.296826
0,518,-11.296826
0,520,-11.296826
0,522,-11.296826
0,524,-11.296826
0,526,-11.296826
0,528,-11.296826
0,530,-11.296826
0,532,-11.296826
0,533,-11.296826
0,535,-11.296826
0,537,-11.296826
0,539,-11.296826
0,541,-11.296826
0,543,-11.296826
0,545,-11.296826
0,547,-11.296826
0,549,-11.296826
0,551,-11.296826
0,553,-11.296826
0,555,-11.296826
0,557,-11.296826
0,559,-11.296826
0,561,-11.296826
0,563,-11.296826
0,565,-11.296826
0,567,-11.296826
0,569,-11.296826
0,571,-11.296826
0,573,-11.296826
0,575,-11.296826
0,577,-11.296826
0,579,-11.296826
0,581,-11.296826
0,583,-11.296826
0,585,-11.296826
0,587,-11.296826
0,589,-11.296826
0,591,-11.296826
0,593,-11.296826
0,595,-11.296826
0,596,-11.296826
0,598,-11.296826
0,600,-11.296826
0,602,-11.296826
0,604,-11.296826
0,606,-11.296826
0,608,-11.296826
0,610,-11.296826
0,612,-11.296826
0,614,-11.296826
0,616,-11.296826
0,618,-11.296826
0,620,-11.296826
0,622,-11.296826
0,624,-11.296826
0,626,-11.296826
0,628,-11.296826
0,630,-11.296826
0,632,-11.296826
0,634,-11.296826
0,636,-11.296826
0,638,-11.296826
0,640,-11.296826
0,642,-11.296826
0,644,-11.296826
0,646,-11.296826
0,648,-11.296826
0,650,-11.296826
0,652,-11.296826
0,654,-11.296826
0,656,-11.296826
0,658,-11.296826
0,660,-11.296826
0,662,-11.296826
0,664,-11.296826
0,666,-11.296826
0,668,-11.296826
0,670,-11.296826
0,672,-11.296826
0,674,-11.296826
0,676,-11.296826
0,678,-11.296826
0,680,-11.296826
0,682,-11.296826
0,684,-11.296826
0,686,-11.296826
0,688,-11.296826
0,690,-11.296826
0,692,-11.296826
0,694,-11.296826
0,696,-11.296826
0,698,-11.296826
0,700,-11.296826
0,702,-11.296826
0,704,-11.296826
0,706,-11.296826
0,708,-11.296826
0,710,-11.296826
0,712,-11.296826
0,714,-11.296826
0,716,-11.296826
0,718,-11.296826
0,720,-11.296826
0,722,-11.296826
0,723,-11.296826
0,725,-11.296826
0,727,-11.296826
0,729,-11.296826
0,731,-11.296826
0,733,-11.296826
0,735,-11.296826
0,737,-11.296826
0,739,-11.296826
0,741,-11.296826
0,743,-11.296826
0,745,-11.296826
0,747,-11.296826
0,749,-11.296826
0,751,-11.296826
0,753,-11.296826
0,755,-11.296826
0,757,-11.296826
0,759,-11.296826
0,761,-11.296826
0,763,-11.296826
0,765,-11.296826
0,767,-11.296826
0,769,-11.296826
0,771,-11.296826
0,773,-11.296826
0,775,-11.296826
0,777,-11.296826
0,779,-11.296826
0,781,-11.296826
0,783,-11.296826
0,785,-11.296826
0,787,-11.296826
0,789,-11.296826
0,791,-11.296826
0,793,-11.296826
0,795,-11.296826
0,797,-11.296826
0,799,-11.296826
0,801,-11.296826
0,803,-11.296826
0,805,-11.296826
0,807,-11.296826
0,809,-11.296826
0,811,-11.296826
0,813,-11.296826
0,815,-11.296826
0,817,-11.296826
0,819,-11.296826
0,821,-11.296826
0,823,-11.296826
0,825,-11.296826
0,827,-11.296826
0,829,-11.296826
0,831,-11.296826
0,833,-11.296826
0,835,-11.296826
0,837,-11.296826
0,839,-11.296826
0,841,-11.296826
0,843,-11.296826
0,845,-11.296826
0,847,-11.296826
0,849,-11.296826
0,851,-11.296826
0,853,-11.296826
0,855,-11.296826
0,857,-11.296826
0,859,-11.296826
0,861,-11.296826
0,863,-11.296826
0,865,-11.296826
0,867,-11.296826
0,869,-11.296826
0,871,-11.296826
0,873,-11.296826
0,875,-11.296826
0,877,-11.296826
0,879,-11.296826
0,881,-11.296826
0,883,-11.296826
0,885,-11.296826
0,887,-11.296826
0,889,-11.296826
0,891,-11.296826
0,893,-11.296826
0,895,-11.296826
0,897,-11.296826
0,899,-11.296826
0,901,-11.296826
0,903,-11.296826
0,905,-11.296826
0,907,-11.296826
0,909,-11.296826
0,911,-11.296826
0,913,-11.296826
0,915,-11.296826
0,917,-11.296826
0,919,-11.296826
0,921,-11.296826
0,923,-11.296826
0,925,-11.296826
0,927,-11.296826
0,929,-11.296826
0,931,-11.296826
0,933,-11.296826
0,935,-11.296826
0,937,-11.296826
0,939,-11.296826
0,941,-11.296826
0,943,-11.296826
0,945,-11.296826
0,947,-11.296826
0,949,-11.296826
0,951,-11.296826
0,953,-11.296826
0,955,-11.296826
0,957,-11.296826
0,959,-11.296826
0,961,-11.296826
0,963,-11.296826
0,965,-11.296826
0,967,-11.296826
0,969,-11.296826
0,971,-11.296826
0,973,-11.296826
0,975,-11.296826
0,977,-11.296826
1,1,0.445734
1,2,715.079500
1,3,356.266871
1,4,175.164763
1,5,84.384195
1,6,38.730654
1,7,16.249563
1,8,4.801497
1,9,-0.656957
1,10,-11.296826
1,11,-11.296826
1,13,-11.296826
1,14,-11.296826
1,15,-11.296826
1,17,-11.296826
1,18,-11.296826
1,20,-11.296826
1,21,-11.296826
1,24,-11.296826
1,25,-11.296826
1,26,-11.296826
1,28,-11.296826
1,29,-11.296826
1,31,-11.296826
1,32,-11.296826
1,35,-11.296826
1,36,-11.296826
1,38,-11.296826
1,39,-11.296826
1,42,-11.296826
1,43,-11.296826
1,46,-11.296826
1,47,-11.296826
1,50,-11.296826
1,51,-11.296826
1,52,-11.296826
1,54,-11.296826
1,55,-11.296826
1,57,-11.296826
1,58,-11.296826
1,61,-11.296826
1,62,-11.296826
1,64,-11.296826
1,65,-11.296826
1,68,-11.296826
1,69,-11.296826
1,72,-11.296826
1,73,-11.296826
1,76,-11.296826
1,77,-11.296826
1,79,-11.296826
1,80,-11.296826
1,83,-11.296826
1,84,-11.296826
1,87,-11.296826
1,88,-11.296826
1,91,-11.296826
1,92,-11.296826
1,95,-11.296826
1,96,-11.296826
1,99,-11.296826
1,100,-11.296826
1,103,-11.296826
1,104,-11.296826
1,107,-11.296826
1,108,-11.296826
1,109,-11.296826
1,111,-11.296826
1,112,-11.296826
1,114,-11.296826
1,115,-11.296826
1,118,-11.296826
1,119,-11.296826
1,121,-11.296826
1,122,-11.296826
1,125,-11.296826
1,126,-11.296826
1,129,-11.296826
1,130,-11.296826
1,133,-11.296826
1,134,-11.296826
1,136,-11.296826
1,137,-11.296826
1,140,-11.296826
1,141,-11.296826
1,144,-11.296826
1,145,-11.296826
1,148,-11.296826
1,149,-11.296826
1,152,-11.296826
1,153,-11.296826
1,156,-11.296826
1,157,-11.296826
1,160,-11.296826
1,161,-11.296826
1,164,-11.296826
1,165,-11.296826
1,167,-11.296826
1,168,-11.296826
1,171,-11.296826
1,172,-11.296826
1,175,-11.296826
1,176,-11.296826
1,179,-11.296826
1,180,-11.296826
1,183,-11.296826
1,184,-11.296826
1,187,-11.296826
1,188,-11.296826
1,191,-11.296826
1,192,-11.296826
1,195,-11.296826
1,196,-11.296826
1,199,-11.296826
1,200,-11.296826
1,203,-11.296826
1,204,-11.296826
1,207,-11.296826
1,208,-11.296826
1,211,-11.296826
1,212,-11.296826
1,215,-11.296826
1,216,-11.296826
1,219,-11.296826
1,220,-11.296826
1,223,-11.296826
1,224,-11.296826
1,227,-11.296826
1,228,-11.296826
1,229,-11.296826
1,231,-11.296826
1,232,-11.296826
1,234,-11.296826
1,235,-11.296826
1,238,-11.296826
1,239,-11.296826
1,241,-11.296826
1,242,-11.296826
1,245,-11.296826
1,246,-11.296826
1,249,-11.296826
1,250,-11.296826
1,253,-11.296826
1,254,-11.296826
1,256,-11.296826
1,257,-11.296826
1,260,-11.296826
1,261,-11.296826
1,264,-11.296826
1,265,-11.296826
1,268,-11.296826
1,269,-11.296826
1,272,-11.296826
1,273,-11.296826
1,276,-11.296826
1,277,-11.296826
1,280,-11.296826
1,281,-11.296826
1,284,-11.296826
1,285,-11.296826
1,287,-11.296826
1,288,-11.296826
1,291,-11.296826
1,292,-11.296826
1,295,-11.296826
1,296,-11.296826
1,299,-11.296826
1,300,-11.296826
1,303,-11.296826
1,304,-11.296826
1,307,-11.296826
1,308,-11.296826
1,311,-11.296826
1,312,-11.296826
1,315,-11.296826
1,316,-11.296826
1,319,-11.296826
1,320,-11.296826
1,323,-11.296826
1,324,-11.296826
1,327,-11.296826
1,328,-11.296826
1,331,-11.296826
1,332,-11.296826
1,335,-11.296826
1,336,-11.296826
1,339,-11.296826
1,340,-11.296826
1,343,-11.296826
1,344,-11.296826
1,347,-11.296826
1,348,-11.296826
1,350,-11.296826
1,351,-11.296826
1,354,-11.296826
1,355,-11.296826
1,358,-11.296826
1,359,-11.296826
1,362,-11.296826
1,363,-11.296826
1,366,-11.296826
1,367,-11.296826
1,370,-11.296826
1,371,-11.296826
1,374,-11.296826
1,375,-11.296826
1,378,-11.296826
1,379,-11.296826
1,382,-11.296826
1,383,-11.296826
1,386,-11.296826
1,387,-11.296826
1,390,-11.296826
1,391,-11.296826
1,394,-11.296826
1,395,-11.296826
1,398,-11.296826
1,399,-11.296826
1,402,-11.296826
1,403,-11.296826
1,406,-11.296826
1,407,-11.296826
1,410,-11.296826
1,411,-11.296826
1,414,-11.296826
1,415,-11.296826
1,418,-11.296826
1,419,-11.296826
1,422,-11.296826
1,423,-11.296826
1,426,-11.296826
1,427,-11.296826
1,430,-11.296826
1,431,-11.296826
1,434,-11.296826
1,435,-11.296826
1,438,-11.296826
1,439,-11.296826
1,442,-11.296826
1,443,-11.296826
1,446,-11.296826
1,447,-11.296826
1,450,-11.296826
1,451,-11.296826
1,454,-11.296826
1,455,-11.296826
1,458,-11.296826
1,459,-11.296826
1,462,-11.296826
1,463,-11.296826
1,466,-11.296826
1,467,-11.296826
1,470,-11.296826
1,471,-11.296826
1,474,-11.296826
1,475,-11.296826
1,476,-11.296826
1,478,-11.296826
1,479,-11.296826
1,481,-11.296826
1,482,-11.296826
1,485,-11.296826
1,486,-11.296826
1,488,-11.296826
1,489,-11.296826
1,492,-11.296826
1,493,-11.296826
1,496,-11.296826
1,497,-11.296826
1,500,-11.296826
1,501,-11.296826
1,503,-11.296826
1,504,-11.296826
1,507,-11.296826
1,508,-11.296826
1,511,-11.296826
1,512,-11.296826
1,515,-11.296826
1,516,-11.296826
1,519,-11.296826
1,520,-11.296826
1,523,-11.296826
1,524,-11.296826
1,527,-11.296826
1,528,-11.296826
1,531,-11.296826
1,532,-11.296826
1,534,-11.296826
1,535,-11.296826
1,538,-11.296826
1,539,-11.296826
1,542,-11.296826
1,543,-11.296826
1,546,-11.296826
1,547,-11.296826
1,550,-11.296826
1,551,-11.296826
1,554,-11.296826
1,555,-11.296826
1,558,-11.296826
1,559,-11.296826
1,562,-11.296826
1,563,-11.296826
1,566,-11.296826
1,567,-11.296826
1,570,-11.296826
1,571,-11.296826
1,574,-11.296826
1,575,-11.296826
1,578,-11.296826
1,579,-11.296826
1,582,-11.296826
1,583,-11.296826
1,586,-11.296826
1,587,-11.296826
1,590,-11.296826
1,591,-11.296826
1,594,-11.296826
1,595,-11.296826
1,597,-11.296826
1,598,-11.296826
1,601,-11.296826
1,602,-11.296826
1,605,-11.296826
1,606,-11.296826
1,609,-11.296826
1,610,-11.296826
1,613,-11.296826
1,614,-11.296826
1,617,-11.296826
1,618,-11.296826
1,621,-11.296826
1,622,-11.296826
1,625,-11.296826
1,626,-11.296826
1,629,-11.296826
1,630,-11.296826
1,633,-11.296826
1,634,-11.296826
1,637,-11.296826
1,638,-11.296826
1,641,-11.296826
1,642,-11.296826
1,645,-11.296826
1,646,-11.296826
1,649,-11.296826
1,650,-11.296826
1,653,-11.296826
1,654,-11.296826
1,657,-11.296826
1,658,-11.296826
1,661,-11.296826
1,662,-11.296826
1,665,-11.296826
1,666,-11.296826
1,669,-11.296826
1,670,-11.296826
1,673,-11.296826
1,674,-11.296826
1,677,-11.296826
1,678,-11.296826
1,681,-11.296826
1,682,-11.296826
1,685,-11.296826
1,686,-11.296826
1,689,-11.296826
1,690,-11.296826
1,693,-11.296826
1,694,-11.296826
1,697,-11.296826
1,698,-11.296826
1,701,-11.296826
1,702,-11.296826
1,705,-11.296826
1,706,-11.296826
1,709,-11.296826
1,710,-11.296826
1,713,-11.296826
1,714,-11.296826
1,717,-11.296826
1,718,-11.296826
1,721,-11.296826
1,722,-11.296826
1,724,-11.296826
1,725,-11.296826
1,728,-11.296826
1,729,-11.296826
1,732,-11.296826
1,733,-11.296826
1,736,-11.296826
1,737,-11.296826
1,740,-11.296826
1,741,-11.296826
1,744,-11.296826
1,745,-11.296826
1,748,-11.296826
1,749,-11.296826
1,752,-11.296826
1,753,-11.296826
1,756,-11.296826
1,757,-11.296826
1,760,-11.296826
1,761,-11.296826
1,764,-11.296826
1,765,-11.296826
1,768,-11.296826
1,769,-11.296826
1,772,-11.296826
1,773,-11.296826
1,776,-11.296826
1,777,-11.296826
1,780,-11.296826
1,781,-11.296826
1,784,-11.296826
1,785,-11.296826
1,788,-11.296826
1,789,-11.296826
1,792,-11.296826
1,793,-11.296826
1,796,-11.296826
1,797,-11.296826
1,800,-11.296826
1,801,-11.296826
1,804,-11.296826
1,805,-11.296826
1,808,-11.296826
1,809,-11.296826
1,812,-11.296826
1,813,-11.296826
1,816,-11.296826
1,817,-11.296826
1,820,-11.296826
1,821,-11.296826
1,824,-11.296826
1,825,-11.296826
1,828,-11.296826
1,829,-11.296826
1,832,-11.296826
1,833,-11.296826
1,836,-11.296826
1,837,-11.296826
1,840,-11.296826
1,841,-11.296826
1,844,-11.296826
1,845,-11.296826
1,848,-11.296826
1,849,-11.296826
1,852,-11.296826
1,853,-11.296826
1,856,-11.296826
1,857,-11.296826
1,860,-11.296826
1,861,-11.296826
1,864,-11.296826
1,865,-11.296826
1,868,-11.296826
1,869,-11.296826
1,872,-11.296826
1,873,-11.296826
1,876,-11.296826
1,877,-11.296826
1,880,-11.296826
1,881,-11.296826
1,884,-11.296826
1,885,-11.296826
1,888,-11.296826
1,889,-11.296826
1,892,-11.296826
1,893,-11.296826
1,896,-11.296826
1,897,-11.296826
1,900,-11.296826
1,901,-11.296826
1,904,-11.296826
1,905,-11.296826
1,908,-11.296826
1,909,-11.296826
1,912,-11.296826
1,913,-11.296826
1,916,-11.296826
1,917,-11.296826
1,920,-11.296826
1,921,-11.296826
1,924,-11.296826
1,925,-11.296826
1,928,-11.296826
1,929,-11.296826
1,932,-11.296826
1,933,-11.296826
1,936,-11.296826
1,937,-11.296826
1,940,-11.296826
1,941,-11.296826
1,944,-11.296826
1,945,-11.296826
1,948,-11.296826
1,949,-11.296826
1,952,-11.296826
1,953,-11.296826
1,956,-11.296826
1,957,-11.296826
1,960,-11.296826
1,961,-11.296826
1,964,-11.296826
1,965,-11.296826
1,968,-11.296826
1,969,-11.296826
1,972,-11.296826
1,973,-11.296826
1,976,-11.296826
1,977,-11.296826
2,2,1.646318
2,3,715.751340
2,4,354.019801
2,5,173.056184
2,6,83.226624
2,7,37.887971
2,8,15.896479
2,9,4.049417
2,10,1.382411
2,12,-11.296826
2,13,-11.296826
2,16,-11.296826
2,17,-11.296826
2,22,-11.296826
2,23,-11.296826
2,24,-11.296826
2,27,-11.296826
2,28,-11.296826
2,33,-11.296826
2,34,-11.296826
2,35,-11.296826
2,40,-11.296826
2,41,-11.296826
2,42,-11.296826
2,48,-11.296826
2,49,-11.296826
2,50,-11.296826
2,53,-11.296826
2,54,-11.296826
2,59,-11.296826
2,60,-11.296826
2,61,-11.296826
2,66,-11.296826
2,67,-11.296826
2,68,-11.296826
2,74,-11.296826
2,75,-11.296826
2,76,-11.296826
2,81,-11.296826
2,82,-11.296826
2,83,-11.296826
2,89,-11.296826
2,90,-11.296826
2,91,-11.296826
2,97,-11.296826
2,98,-11.296826
2,99,-11.296826
2,105,-11.296826
2,106,-11.296826
2,107,-11.296826
2,110,-11.296826
2,111,-11.296826
2,116,-11.296826
2,117,-11.296826
2,118,-11.296826
2,123,-11.296826
2,124,-11.296826
2,125,-11.296826
2,131,-11.296826
2,132,-11.296826
2,133,-11.296826
2,138,-11.296826
2,139,-11.296826
2,140,-11.296826
2,146,-11.296826
2,147,-11.296826
2,148,-11.296826
2,154,-11.296826
2,155,-11.296826
2,156,-11.296826
2,162,-11.296826
2,163,-11.296826
2,164,-11.296826
2,169,-11.296826
2,170,-11.296826
2,171,-11.296826
2,177,-11.296826
2,178,-11.296826
2,179,-11.296826
2,185,-11.296826
2,186,-11.296826
2,187,-11.296826
2,193,-11.296826
2,194,-11.296826
2,195,-11.296826
2,201,-11.296826
2,202,-11.296826
2,203,-11.296826
2,209,-11.296826
2,210,-11.296826
2,211,-11.296826
2,217,-11.296826
2,218,-11.296826
2,219,-11.296826
2,225,-11.296826
2,226,-11.296826
2,227,-11.296826
2,230,-11.296826
2,231,-11.296826
2,236,-11.296826
2,237,-11.296826
2,238,-11.296826
2,243,-11.296826
2,244,-11.296826
2,245,-11.296826
2,251,-11.296826
2,252,-11.296826
2,253,-11.296826
2,258,-11.296826
2,259,-11.296826
2,260,-11.296826
2,266,-11.296826
2,267,-11.296826
2,268,-11.296826
2,274,-11.296826
2,275,-11.296826
2,276,-11.296826
2,282,-11.296826
2,283,-11.296826
2,284,-11.296826
2,289,-11.296826
2,290,-11.296826
2,291,-11.296826
2,297,-11.296826
2,298,-11.296826
2,299,-11.296826
2,305,-11.296826
2,306,-11.296826
2,307,-11.296826
2,313,-11.296826
2,314,-11.296826
2,315,-11.296826
2,321,-11.296826
2,322,-11.296826
2,323,-11.296826
2,329,-11.296826
2,330,-11.296826
2,331,-11.296826
2,337,-11.296826
2,338,-11.296826
2,339,-11.296826
2,345,-11.296826
2,346,-11.296826
2,347,-11.296826
2,352,-11.296826
2,353,-11.296826
2,354,-11.296826
2,360,-11.296826
2,361,-11.296826
2,362,-11.296826
2,368,-11.296826
2,369,-11.296826
2,370,-11.296826
2,376,-11.296826
2,377,-11.296826
2,378,-11.296826
2,384,-11.296826
2,385,-11.296826
2,386,-11.296826
2,392,-11.296826
2,393,-11.296826
2,394,-11.296826
2,400,-11.296826
2,401,-11.296826
2,402,-11.296826
2,408,-11.296826
2,409,-11.296826
2,410,-11.296826
2,416,-11.296826
2,417,-11.296826
