alpha,instance_id,read_idx,hd,energy,delta_energy,is_target,is_R_gs,eng_ok
1e-09,0,55,532,-4441.000019606,27.000005442,0,0,0
1e-09,0,56,546,-4441.000019492,27.000005556,0,0,0
1e-09,0,57,469,-4440.000020364,28.000004684,0,0,0
1e-09,0,58,469,-4440.000020205,28.000004843,0,0,0
1e-09,0,59,480,-4440.000020125,28.000004923,0,0,0
1e-09,0,60,499,-4440.000020122,28.000004926,0,0,0
1e-09,0,61,474,-4440.000020103,28.000004945,0,0,0
1e-09,0,62,492,-4440.000020098,28.00000495,0,0,0
1e-09,0,63,492,-4440.000019996,28.000005052,0,0,0
1e-09,0,64,515,-4440.000019866,28.000005182,0,0,0
1e-09,0,65,505,-4440.000019854,28.000005194,0,0,0
1e-09,0,66,506,-4440.000019854,28.000005194,0,0,0
1e-09,0,67,509,-4440.000019845,28.000005203,0,0,0
1e-09,0,68,525,-4440.000019808,28.00000524,0,0,0
1e-09,0,69,512,-4440.0000198,28.000005248,0,0,0
1e-09,0,70,517,-4440.000019773,28.000005275,0,0,0
1e-09,0,71,532,-4440.000019553,28.000005495,0,0,0
1e-09,0,72,466,-4439.000020304,29.000004744,0,0,0
1e-09,0,73,472,-4439.000020271,29.000004777,0,0,0
1e-09,0,74,489,-4439.000020126,29.000004922,0,0,0
1e-09,0,75,495,-4439.000020067,29.000004981,0,0,0
1e-09,0,76,481,-4439.000020055,29.000004993,0,0,0
1e-09,0,77,489,-4439.000020016,29.000005032,0,0,0
1e-09,0,78,491,-4439.000020004,29.000005044,0,0,0
1e-09,0,79,501,-4439.000019938,29.00000511,0,0,0
1e-09,0,80,512,-4439.0000199,29.000005148,0,0,0
1e-09,0,81,505,-4439.000019826,29.000005222,0,0,0
1e-09,0,82,521,-4439.000019815,29.000005233,0,0,0
1e-09,0,83,507,-4439.000019778,29.00000527,0,0,0
1e-09,0,84,510,-4439.000019776,29.000005272,0,0,0
1e-09,0,85,509,-4439.000019775,29.000005273,0,0,0
1e-09,0,86,477,-4438.000020169,30.000004879,0,0,0
1e-09,0,87,474,-4438.000020107,30.000004941,0,0,0
1e-09,0,88,498,-4438.000020027,30.000005021,0,0,0
1e-09,0,89,483,-4438.000020014,30.000005034,0,0,0
1e-09,0,90,501,-4438.000019878,30.00000517,0,0,0
1e-09,0,91,508,-4438.0000198,30.000005248,0,0,0
1e-09,0,92,521,-4438.000019773,30.000005275,0,0,0
1e-09,0,93,527,-4438.000019647,30.000005401,0,0,0
1e-09,0,94,527,-4438.000019633,30.000005415,0,0,0
1e-09,0,95,480,-4437.000020179,31.000004869,0,0,0
1e-09,0,96,487,-4437.000020143,31.000004905,0,0,0
1e-09,0,97,501,-4437.000019987,31.000005061,0,0,0
1e-09,0,98,498,-4437.000019974,31.000005074,0,0,0
1e-09,0,99,492,-4437.000019957,31.000005091,0,0,0
1e-05,0,0,475,-4453.2026,15.04788,0,0,0
1e-05,0,1,510,-4451.19868,17.0518,0,0,0
1e-05,0,2,476,-4450.20196,18.04852,0,0,0
1e-05,0,3,497,-4450.19991,18.05057,0,0,0
1e-05,0,4,446,-4449.20432,19.04616,0,0,0
1e-05,0,5,476,-4449.20183,19.04865,0,0,0
1e-05,0,6,463,-4449.20181,19.04867,0,0,0
1e-05,0,7,494,-4449.20037,19.05011,0,0,0
1e-05,0,8,525,-4449.197,19.05348,0,0,0
1e-05,0,9,485,-4448.20182,20.04866,0,0,0
1e-05,0,10,516,-4448.19788,20.0526,0,0,0
1e-05,0,11,464,-4447.20275,21.04773,0,0,0
1e-05,0,12,466,-4447.20206,21.04842,0,0,0
1e-05,0,13,489,-4447.20128,21.0492,0,0,0
1e-05,0,14,486,-4447.20118,21.0493,0,0,0
1e-05,0,15,494,-4447.19978,21.0507,0,0,0
1e-05,0,16,509,-4447.19878,21.0517,0,0,0
1e-05,0,17,464,-4446.20359,22.04689,0,0,0
1e-05,0,18,479,-4446.20192,22.04856,0,0,0
1e-05,0,19,499,-4446.19927,22.05121,0,0,0
1e-05,0,20,442,-4445.20434,23.04614,0,0,0
1e-05,0,21,457,-4445.20429,23.04619,0,0,0
1e-05,0,22,461,-4445.20339,23.04709,0,0,0
1e-05,0,23,460,-4445.20274,23.04774,0,0,0
1e-05,0,24,471,-4445.20194,23.04854,0,0,0
1e-05,0,25,477,-4445.20188,23.0486,0,0,0
1e-05,0,26,497,-4445.19989,23.05059,0,0,0
1e-05,0,27,503,-4445.19951,23.05097,0,0,0
1e-05,0,28,505,-4445.19932,23.05116,0,0,0
1e-05,0,29,501,-4445.199,23.05148,0,0,0
1e-05,0,30,502,-4445.19832,23.05216,0,0,0
1e-05,0,31,471,-4444.20225,24.04823,0,0,0
1e-05,0,32,477,-4444.20199,24.04849,0,0,0
1e-05,0,33,495,-4444.20025,24.05023,0,0,0
1e-05,0,34,507,-4444.19904,24.05144,0,0,0
1e-05,0,35,472,-4443.20225,25.04823,0,0,0
1e-05,0,36,479,-4443.20179,25.04869,0,0,0
1e-05,0,37,474,-4443.20082,25.04966,0,0,0
1e-05,0,38,493,-4443.20051,25.04997,0,0,0
1e-05,0,39,475,-4443.20043,25.05005,0,0,0
1e-05,0,40,498,-4443.20036,25.05012,0,0,0
1e-05,0,41,489,-4443.20015,25.05033,0,0,0
1e-05,0,42,487,-4443.19972,25.05076,0,0,0
1e-05,0,43,499,-4443.19963,25.05085,0,0,0
1e-05,0,44,503,-4443.19943,25.05105,0,0,0
1e-05,0,45,504,-4443.19872,25.05176,0,0,0
1e-05,0,46,501,-4443.1987,25.05178,0,0,0
1e-05,0,47,515,-4443.19817,25.05231,0,0,0
1e-05,0,48,523,-4443.19754,25.05294,0,0,0
1e-05,0,49,464,-4442.203,26.04748,0,0,0
1e-05,0,50,472,-4442.20285,26.04763,0,0,0
1e-05,0,51,463,-4442.20261,26.04787,0,0,0
1e-05,0,52,467,-4442.20256,26.04792,0,0,0
1e-05,0,53,481,-4442.2017,26.04878,0,0,0
1e-05,0,54,477,-4442.20116,26.04932,0,0,0
1e-05,0,55,484,-4442.20066,26.04982,0,0,0
1e-05,0,56,489,-4442.20036,26.05012,0,0,0
1e-05,0,57,494,-4442.20023,26.05025,0,0,0
1e-05,0,58,494,-4442.20002,26.05046,0,0,0
1e-05,0,59,490,-4442.19995,26.05053,0,0,0
1e-05,0,60,503,-4442.1994,26.05108,0,0,0
1e-05,0,61,501,-4442.19877,26.05171,0,0,0
1e-05,0,62,501,-4442.19868,26.0518,0,0,0
1e-05,0,63,553,-4442.1952,26.05528,0,0,0
1e-05,0,64,464,-4441.2037,27.04678,0,0,0
1e-05,0,65,461,-4441.20332,27.04716,0,0,0
1e-05,0,66,458,-4441.20324,27.04724,0,0,0
1e-05,0,67,467,-4441.20165,27.04883,0,0,0
1e-05,0,68,477,-4441.20099,27.04949,0,0,0
1e-05,0,69,484,-4441.20095,27.04953,0,0,0
1e-05,0,70,484,-4441.20087,27.04961,0,0,0
1e-05,0,71,479,-4441.20079,27.04969,0,0,0
1e-05,0,72,489,-4441.20067,27.04981,0,0,0
1e-05,0,73,486,-4441.20063,27.04985,0,0,0
1e-05,0,74,488,-4441.2003,27.05018,0,0,0
1e-05,0,75,493,-4441.20006,27.05042,0,0,0
1e-05,0,76,500,-4441.19996,27.05052,0,0,0
1e-05,0,77,496,-4441.19988,27.0506,0,0,0
1e-05,0,78,501,-4441.19966,27.05082,0,0,0
1e-05,0,79,488,-4441.19964,27.05084,0,0,0
1e-05,0,80,498,-4441.19921,27.05127,0,0,0
1e-05,0,81,501,-4441.19893,27.05155,0,0,0
1e-05,0,82,523,-4441.19655,27.05393,0,0,0
1e-05,0,83,553,-4441.19517,27.05531,0,0,0
1e-05,0,84,439,-4440.20509,28.04539,0,0,0
1e-05,0,85,483,-4440.20159,28.04889,0,0,0
1e-05,0,86,473,-4440.20137,28.04911,0,0,0
1e-05,0,87,489,-4440.20134,28.04914,0,0,0
1e-05,0,88,504,-4440.19953,28.05095,0,0,0
1e-05,0,89,503,-4440.19947,28.05101,0,0,0
1e-05,0,90,491,-4440.19881,28.05167,0,0,0
1e-05,0,91,498,-4440.19865,28.05183,0,0,0
1e-05,0,92,518,-4440.19826,28.05222,0,0,0
1e-05,0,93,500,-4440.19806,28.05242,0,0,0
1e-05,0,94,516,-4440.19729,28.05319,0,0,0
1e-05,0,95,527,-4440.19678,28.0537,0,0,0
1e-05,0,96,526,-4440.19654,28.05394,0,0,0
1e-05,0,97,466,-4439.20336,29.04712,0,0,0
1e-05,0,98,475,-4439.20175,29.04873,0,0,0
1e-05,0,99,489,-4439.20073,29.04975,0,0,0
0.0001,0,0,482,-4454.0207,16.4841,0,0,0
0.0001,0,1,461,-4453.0423,17.4625,0,0,0
0.0001,0,2,452,-4453.0333,17.4715,0,0,0
0.0001,0,3,514,-4451.9816,18.5232,0,0,0
0.0001,0,4,514,-4451.9761,18.5287,0,0,0
0.0001,0,5,498,-4450.9967,19.5081,0,0,0
0.0001,0,6,488,-4449.9968,20.508,0,0,0
0.0001,0,7,487,-4449.9967,20.5081,0,0,0
0.0001,0,8,486,-4449.011,21.4938,0,0,0
0.0001,0,9,490,-4449.0037,21.5011,0,0,0
0.0001,0,10,499,-4448.9903,21.5145,0,0,0
0.0001,0,11,512,-4448.974,21.5308,0,0,0
0.0001,0,12,478,-4448.0269,22.4779,0,0,0
0.0001,0,13,477,-4448.0099,22.4949,0,0,0
0.0001,0,14,491,-4448.0068,22.498,0,0,0
0.0001,0,15,492,-4447.9913,22.5135,0,0,0
0.0001,0,16,480,-4447.0241,23.4807,0,0,0
0.0001,0,17,474,-4447.0201,23.4847,0,0,0
0.0001,0,18,476,-4447.0138,23.491,0,0,0
0.0001,0,19,489,-4447.0042,23.5006,0,0,0
0.0001,0,20,493,-4447.0036,23.5012,0,0,0
0.0001,0,21,523,-4446.9788,23.526,0,0,0
0.0001,0,22,518,-4446.9739,23.5309,0,0,0
0.0001,0,23,473,-4446.0246,24.4802,0,0,0
0.0001,0,24,480,-4446.0242,24.4806,0,0,0
0.0001,0,25,484,-4446.0158,24.489,0,0,0
0.0001,0,26,479,-4446.0134,24.4914,0,0,0
0.0001,0,27,492,-4446.0092,24.4956,0,0,0
0.0001,0,28,485,-4446.0088,24.496,0,0,0
0.0001,0,29,489,-4445.9993,24.5055,0,0,0
0.0001,0,30,505,-4445.9969,24.5079,0,0,0
0.0001,0,31,505,-4445.982,24.5228,0,0,0
0.0001,0,32,517,-4445.9688,24.536,0,0,0
0.0001,0,33,470,-4445.0261,25.4787,0,0,0
0.0001,0,34,472,-4445.0202,25.4846,0,0,0
0.0001,0,35,493,-4444.9982,25.5066,0,0,0
0.0001,0,36,505,-4444.9887,25.5161,0,0,0
0.0001,0,37,495,-4444.9884,25.5164,0,0,0
0.0001,0,38,504,-4444.9839,25.5209,0,0,0
0.0001,0,39,498,-4444.9802,25.5246,0,0,0
0.0001,0,40,511,-4444.9772,25.5276,0,0,0
0.0001,0,41,461,-4444.0315,26.4733,0,0,0
0.0001,0,42,472,-4444.0186,26.4862,0,0,0
0.0001,0,43,479,-4444.0165,26.4883,0,0,0
0.0001,0,44,475,-4444.014,26.4908,0,0,0
0.0001,0,45,481,-4444.0084,26.4964,0,0,0
0.0001,0,46,485,-4444.0081,26.4967,0,0,0
0.0001,0,47,478,-4444.0071,26.497700000000002,0,0,0
0.0001,0,48,501,-4443.9955,26.5093,0,0,0
0.0001,0,49,506,-4443.9796,26.5252,0,0,0
0.0001,0,50,517,-4443.978,26.5268,0,0,0
0.0001,0,51,517,-4443.9779,26.5269,0,0,0
0.0001,0,52,526,-4443.974,26.5308,0,0,0
0.0001,0,53,541,-4443.9535,26.5513,0,0,0
0.0001,0,54,463,-4443.0408,27.464,0,0,0
0.0001,0,55,474,-4443.0223,27.4825,0,0,0
0.0001,0,56,481,-4443.0088,27.496,0,0,0
0.0001,0,57,488,-4443.0051,27.4997,0,0,0
0.0001,0,58,488,-4443.0045,27.5003,0,0,0
0.0001,0,59,493,-4443.0033,27.5015,0,0,0
0.0001,0,60,492,-4443.0004,27.5044,0,0,0
0.0001,0,61,499,-4442.9985,27.5063,0,0,0
0.0001,0,62,497,-4442.9983,27.5065,0,0,0
0.0001,0,63,493,-4442.9973,27.5075,0,0,0
0.0001,0,64,512,-4442.9724,27.5324,0,0,0
0.0001,0,65,469,-4442.0183,28.4865,0,0,0
0.0001,0,66,485,-4442.0043,28.5005,0,0,0
0.0001,0,67,495,-4442.0031,28.5017,0,0,0
0.0001,0,68,488,-4442.0029,28.5019,0,0,0
0.0001,0,69,485,-4442.001,28.5038,0,0,0
0.0001,0,70,492,-4441.9987,28.5061,0,0,0
0.0001,0,71,503,-4441.9986,28.5062,0,0,0
0.0001,0,72,492,-4441.9945,28.5103,0,0,0
0.0001,0,73,507,-4441.9928,28.512,0,0,0
0.0001,0,74,513,-4441.9905,28.5143,0,0,0
0.0001,0,75,512,-4441.9827,28.522100000000002,0,0,0
0.0001,0,76,516,-4441.9805,28.5243,0,0,0
0.0001,0,77,505,-4441.979,28.5258,0,0,0
0.0001,0,78,516,-4441.9719,28.5329,0,0,0
0.0001,0,79,520,-4441.9704,28.5344,0,0,0
0.0001,0,80,453,-4441.0369,29.4679,0,0,0
0.0001,0,81,466,-4441.0318,29.473,0,0,0
0.0001,0,82,458,-4441.0316,29.4732,0,0,0
0.0001,0,83,479,-4441.0139,29.4909,0,0,0
0.0001,0,84,487,-4441.0074,29.4974,0,0,0
0.0001,0,85,489,-4441.0007,29.5041,0,0,0
0.0001,0,86,496,-4440.9966,29.5082,0,0,0
0.0001,0,87,502,-4440.9879,29.5169,0,0,0
0.0001,0,88,498,-4440.9879,29.5169,0,0,0
0.0001,0,89,516,-4440.9861,29.5187,0,0,0
0.0001,0,90,513,-4440.983,29.5218,0,0,0
0.0001,0,91,513,-4440.9766,29.5282,0,0,0
0.0001,0,92,524,-4440.9655,29.5393,0,0,0
0.0001,0,93,524,-4440.951,29.5538,0,0,0
0.0001,0,94,491,-4440.0123,30.4925,0,0,0
0.0001,0,95,485,-4440.011,30.4938,0,0,0
0.0001,0,96,485,-4440.0093,30.4955,0,0,0
0.0001,0,97,494,-4439.9937,30.5111,0,0,0
0.0001,0,98,503,-4439.983,30.5218,0,0,0
0.0001,0,99,508,-4439.9825,30.5223,0,0,0
0.001,0,0,465,-4472.199,20.849,0,0,0
0.001,0,1,465,-4471.233,21.815,0,0,0
0.001,0,2,424,-4469.749,23.299,0,0,0
0.001,0,3,436,-4469.487,23.561,0,0,0
0.001,0,4,462,-4469.29,23.758,0,0,0
0.001,0,5,474,-4469.288,23.759999999999998,0,0,0
0.001,0,6,491,-4469.017,24.031,0,0,0
0.001,0,7,463,-4468.31,24.738,0,0,0
0.001,0,8,479,-4468.13,24.918,0,0,0
0.001,0,9,425,-4467.702,25.346,0,0,0
0.001,0,10,450,-4467.322,25.726,0,0,0
0.001,0,11,474,-4467.177,25.871000000000002,0,0,0
0.001,0,12,502,-4466.93,26.118000000000002,0,0,0
0.001,0,13,474,-4466.291,26.756999999999998,0,0,0
0.001,0,14,457,-4466.268,26.78,0,0,0
0.001,0,15,468,-4466.242,26.806,0,0,0
0.001,0,16,473,-4466.204,26.844,0,0,0
0.001,0,17,485,-4466.083,26.965,0,0,0
0.001,0,18,489,-4466.024,27.024,0,0,0
0.001,0,19,448,-4465.537,27.511,0,0,0
0.001,0,20,433,-4465.519,27.529,0,0,0
0.001,0,21,457,-4465.333,27.715,0,0,0
0.001,0,22,472,-4465.129,27.919,0,0,0
0.001,0,23,486,-4465.101,27.947,0,0,0
0.001,0,24,502,-4464.86,28.188,0,0,0
0.001,0,25,461,-4464.43,28.618000000000002,0,0,0
0.001,0,26,449,-4464.427,28.621000000000002,0,0,0
0.001,0,27,450,-4464.424,28.624,0,0,0
0.001,0,28,462,-4464.42,28.628,0,0,0
0.001,0,29,449,-4464.366,28.682000000000002,0,0,0
0.001,0,30,458,-4464.328,28.72,0,0,0
0.001,0,31,464,-4464.322,28.726,0,0,0
0.001,0,32,460,-4464.303,28.745,0,0,0
0.001,0,33,463,-4464.282,28.766,0,0,0
0.001,0,34,457,-4464.28,28.768,0,0,0
0.001,0,35,469,-4464.238,28.810000000000002,0,0,0
0.001,0,36,472,-4464.229,28.819,0,0,0
0.001,0,37,475,-4464.213,28.835,0,0,0
0.001,0,38,483,-4464.198,28.85,0,0,0
0.001,0,39,475,-4464.154,28.894,0,0,0
0.001,0,40,489,-4464.06,28.988,0,0,0
0.001,0,41,503,-4463.911,29.137,0,0,0
0.001,0,42,532,-4463.652,29.396,0,0,0
0.001,0,43,455,-4463.476,29.572,0,0,0
0.001,0,44,464,-4463.279,29.769,0,0,0
0.001,0,45,473,-4463.276,29.772,0,0,0
0.001,0,46,473,-4463.249,29.799,0,0,0
0.001,0,47,482,-4463.227,29.820999999999998,0,0,0
0.001,0,48,493,-4463.087,29.961,0,0,0
0.001,0,49,487,-4463.042,30.006,0,0,0
0.001,0,50,488,-4463.04,30.008,0,0,0
0.001,0,51,487,-4462.989,30.059,0,0,0
0.001,0,52,502,-4462.868,30.18,0,0,0
0.001,0,53,532,-4462.608,30.44,0,0,0
0.001,0,54,453,-4462.382,30.666,0,0,0
0.001,0,55,458,-4462.328,30.72,0,0,0
0.001,0,56,471,-4462.248,30.8,0,0,0
0.001,0,57,474,-4462.196,30.852,0,0,0
0.001,0,58,474,-4462.158,30.89,0,0,0
0.001,0,59,482,-4462.129,30.919,0,0,0
0.001,0,60,471,-4462.123,30.925,0,0,0
0.001,0,61,484,-4462.12,30.928,0,0,0
0.001,0,62,477,-4462.095,30.953,0,0,0
0.001,0,63,485,-4462.094,30.954,0,0,0
0.001,0,64,477,-4462.076,30.972,0,0,0
0.001,0,65,492,-4462.075,30.973,0,0,0
0.001,0,66,489,-4461.978,31.07,0,0,0
0.001,0,67,486,-4461.967,31.081,0,0,0
0.001,0,68,439,-4461.541,31.506999999999998,0,0,0
0.001,0,69,453,-4461.425,31.623,0,0,0
0.001,0,70,440,-4461.404,31.644,0,0,0
0.001,0,71,452,-4461.385,31.663,0,0,0
0.001,0,72,474,-4461.256,31.792,0,0,0
0.001,0,73,468,-4461.254,31.794,0,0,0
0.001,0,74,460,-4461.227,31.820999999999998,0,0,0
0.001,0,75,476,-4461.144,31.904,0,0,0
0.001,0,76,485,-4461.016,32.032,0,0,0
0.001,0,77,501,-4460.999,32.049,0,0,0
0.001,0,78,499,-4460.994,32.054,0,0,0
0.001,0,79,510,-4460.817,32.231,0,0,0
0.001,0,80,448,-4460.508,32.54,0,0,0
0.001,0,81,449,-4460.466,32.582,0,0,0
0.001,0,82,466,-4460.27,32.778,0,0,0
0.001,0,83,467,-4460.249,32.799,0,0,0
0.001,0,84,472,-4460.162,32.886,0,0,0
0.001,0,85,490,-4460.075,32.973,0,0,0
0.001,0,86,485,-4460.046,33.002,0,0,0
0.001,0,87,485,-4460.017,33.031,0,0,0
0.001,0,88,490,-4460.013,33.035,0,0,0
0.001,0,89,499,-4459.929,33.119,0,0,0
0.001,0,90,499,-4459.918,33.13,0,0,0
