# target,11000101010001101011100111
i,j,weight
5,12,8.167331
5,13,-6.433257
5,14,-11.033579
5,15,2.834228
5,16,-10.696541
5,17,6.530906
5,18,-7.472829
5,19,-13.745352
5,20,-8.189002
5,21,5.404496
5,22,4.467561
5,23,-9.469314
5,24,-13.362249
5,25,-8.960256
6,6,-6.577888
6,7,6.408965
6,8,-2.312081
6,9,3.710292
6,10,-1.614190
6,11,-2.737187
6,12,-0.977000
6,13,8.986492
6,14,6.043449
6,15,-0.154055
6,16,6.199089
6,17,-3.428901
6,18,4.776751
6,19,1.703876
6,20,8.148527
6,21,2.205767
6,22,-0.265362
6,23,6.946223
6,24,3.211664
6,25,4.940891
7,7,-15.492682
7,8,3.507734
7,9,-6.631522
7,10,6.085511
7,11,5.387906
7,12,3.458213
7,13,-9.822382
7,14,-8.835463
7,15,4.826931
7,16,-5.533505
7,17,4.293062
7,18,-4.957949
7,19,-11.066547
7,20,-9.885932
7,21,6.486776
7,22,4.707826
7,23,-5.617698
7,24,-6.179156
7,25,-9.409415
8,8,-0.420536
8,9,5.627393
8,10,-1.710787
8,11,-1.270559
8,12,-3.584433
8,13,4.325067
8,14,4.151164
8,15,-2.073077
8,16,4.604708
8,17,-2.047582
8,18,6.239284
8,19,6.953146
8,20,4.368174
8,21,-0.128489
8,22,-0.435950
8,23,6.681967
8,24,6.551342
8,25,4.971885
9,9,-7.852651
9,10,5.173404
9,11,4.345610
9,12,7.860579
9,13,-8.142721
9,14,-7.771086
9,15,5.803510
9,16,-11.356101
9,17,4.877342
9,18,-12.813482
9,19,-9.669468
9,20,-11.101226
9,21,6.056660
9,22,3.356837
9,23,-8.575872
9,24,-8.437164
9,25,-13.612304
10,10,-11.421318
10,11,0.258932
10,12,0.242864
10,13,5.889849
10,14,4.440353
10,15,1.600668
10,16,7.013076
10,17,-1.783721
10,18,4.093462
10,19,6.714137
10,20,6.348392
10,21,0.355940
10,22,-1.292047
10,23,6.335675
10,24,3.336421
10,25,7.594544
11,11,0.545823
11,12,1.775841
11,13,6.558704
11,14,5.178087
11,15,-1.169554
11,16,4.416346
11,17,-0.724192
11,18,6.074204
11,19,7.150133
11,20,5.845109
11,21,-0.568248
11,22,-0.301938
11,23,4.981453
11,24,4.961848
11,25,5.394029
12,12,-14.465868
12,13,5.536422
12,14,5.502854
12,15,-2.041628
12,16,7.964735
12,17,-0.081475
12,18,6.177421
12,19,6.532787
12,20,6.536267
12,21,-2.414630
12,22,-1.425779
12,23,7.511536
12,24,7.481952
12,25,5.168878
13,13,1.823550
13,14,-7.774391
13,15,2.519347
13,16,-14.949266
13,17,7.619340
13,18,-6.075530
13,19,-11.917404
13,20,-11.139466
13,21,7.372020
13,22,2.908375
13,23,-8.366388
13,24,-7.290924
13,25,-9.777510
14,14,11.353121
14,15,3.802654
14,16,-11.279296
14,17,6.207742
14,18,-14.814517
14,19,-10.233024
14,20,-11.254964
14,21,4.856261
14,22,4.356388
14,23,-8.916378
14,24,-14.129076
14,25,-9.077252
15,15,-3.069608
15,16,4.439867
15,17,0.801156
15,18,1.670154
15,19,5.342146
15,20,5.619483
15,21,0.893965
15,22,-0.332590
15,23,3.645550
15,24,6.200997
15,25,7.294486
16,16,12.031555
16,17,7.002939
16,18,-15.498763
16,19,-10.709269
16,20,-13.604891
16,21,2.084162
16,22,3.846277
16,23,-11.623383
16,24,-9.546271
16,25,-11.341397
17,17,-7.550405
17,18,2.645208
17,19,4.091099
17,20,4.084875
17,21,-0.922432
17,22,1.443442
17,23,4.474369
17,24,8.656178
17,25,3.809331
18,18,6.773456
18,19,-10.616358
18,20,-11.714829
18,21,4.464681
18,22,4.236037
18,23,-8.414942
18,24,-7.722906
18,25,-13.579216
19,19,11.307788
19,20,-6.589758
19,21,5.005054
19,22,5.700764
19,23,-10.350432
19,24,-7.940555
19,25,-7.580548
20,20,6.115998
20,21,5.606962
20,22,8.757205
20,23,-9.588660
20,24,-11.490027
20,25,-8.479260
21,21,-6.351559
21,22,2.286367
21,23,5.107962
21,24,5.308623
21,25,4.979086
22,22,8.204774
22,23,5.668036
22,24,2.655999
22,25,6.427791
23,23,-9.390221
23,24,-6.782016
23,25,-9.525035
24,24,6.921165
24,25,-11.390884
25,25,5.231653
