# target,00100000100000001011001110010010111010101100001000
i,j,weight
3,13,-8.480242
3,14,-4.877587
3,15,-4.249478
3,16,8.721311
3,17,-9.694189
3,18,7.481520
3,19,5.387281
3,20,-8.443373
3,21,-6.882303
3,22,6.307767
3,23,5.004393
3,24,9.187114
3,25,-11.079109
3,26,-11.799800
3,27,5.097762
3,28,-10.881222
3,29,-9.563124
3,30,8.985988
3,31,-7.392997
3,32,7.077718
3,33,7.398175
3,34,7.985256
3,35,-9.697040
3,36,11.412516
3,37,-4.267695
3,38,7.866145
3,39,-8.642150
3,40,4.640505
3,41,8.211264
3,42,-10.004658
3,43,-8.135596
3,44,-8.880565
3,45,-9.045303
3,46,9.349737
3,47,-8.313578
3,48,-8.904313
3,49,-8.280266
4,4,64.341811
4,5,-7.632278
4,6,-8.591722
4,7,-6.823316
4,8,6.356944
4,9,-9.560409
4,10,-6.432567
4,11,-6.083545
4,12,-8.625129
4,13,-9.250559
4,14,-9.899041
4,15,-7.878082
4,16,4.614898
4,17,-6.016408
4,18,6.201737
4,19,9.931433
4,20,-11.281052
4,21,-9.273245
4,22,5.403195
4,23,5.889567
4,24,8.219111
4,25,-11.872573
4,26,-8.764353
4,27,10.700914
4,28,-7.303583
4,29,-9.285338
4,30,5.338266
4,31,-10.734664
4,32,6.115164
4,33,4.420186
4,34,7.809856
4,35,-11.586014
4,36,5.869290
4,37,-7.120564
4,38,8.243537
4,39,-6.310338
4,40,7.056033
4,41,8.242027
4,42,-4.778915
4,43,-6.830625
4,44,-8.883885
4,45,-6.180725
4,46,10.418531
4,47,-8.673415
4,48,-9.402329
4,49,-9.375119
5,5,47.804504
5,6,-8.159619
5,7,-11.945719
5,8,4.084624
5,9,-4.543616
5,10,-8.202114
5,11,-6.812131
5,12,-6.015169
5,13,-8.955178
5,14,-8.753109
5,15,-5.734598
5,16,4.974321
5,17,-4.691091
5,18,7.007668
5,19,9.183247
5,20,-5.478149
5,21,-5.474104
5,22,9.283823
5,23,7.627550
5,24,10.154873
5,25,-9.340634
5,26,-6.058693
5,27,6.218300
5,28,-7.108723
5,29,-6.065909
5,30,5.423436
5,31,-11.835376
5,32,7.141076
5,33,4.867444
5,34,7.450029
5,35,-4.849998
5,36,6.071970
5,37,-4.563299
5,38,10.217897
5,39,-7.981611
5,40,4.006941
5,41,7.123871
5,42,-6.638647
5,43,-4.029630
5,44,-10.167925
5,45,-7.231302
5,46,10.498205
5,47,-5.806775
5,48,-9.514090
5,49,-4.969629
6,6,49.685360
6,7,-11.932811
6,8,6.422625
6,9,-11.976126
6,10,-6.922843
6,11,-6.720502
6,12,-10.083625
6,13,-5.624964
6,14,-11.740104
6,15,-6.390963
6,16,4.854144
6,17,-7.892028
6,18,7.503870
6,19,4.285586
6,20,-11.971068
6,21,-7.110140
6,22,9.147261
6,23,11.719631
6,24,11.732593
6,25,-6.714281
6,26,-9.768096
6,27,5.693425
6,28,-8.184957
6,29,-10.961600
6,30,9.928412
6,31,-4.576268
6,32,7.911158
6,33,11.257431
6,34,5.941460
6,35,-4.114922
6,36,11.237299
6,37,-4.778338
6,38,10.682817
6,39,-10.539763
6,40,8.759819
6,41,4.504881
6,42,-6.698745
6,43,-9.903427
6,44,-4.966420
6,45,-8.367078
6,46,11.717539
6,47,-4.364692
6,48,-4.505775
6,49,-10.060401
7,7,55.379854
7,8,6.959419
7,9,-5.949157
7,10,-5.066967
7,11,-9.057557
7,12,-5.262029
7,13,-4.645781
7,14,-11.409096
7,15,-8.749844
7,16,9.548028
7,17,-7.808100
7,18,5.144703
7,19,7.603353
7,20,-5.396391
7,21,-8.770176
7,22,8.896399
7,23,10.611869
7,24,7.350287
7,25,-5.535223
7,26,-11.814332
7,27,10.901848
7,28,-8.060326
7,29,-9.011714
7,30,4.424552
7,31,-5.193739
7,32,11.291875
7,33,5.278077
7,34,4.432221
7,35,-5.676718
7,36,8.934555
7,37,-7.625181
7,38,4.419653
7,39,-5.264365
7,40,8.119230
7,41,5.882399
7,42,-8.638094
7,43,-9.976694
7,44,-5.840506
7,45,-5.822257
7,46,7.300764
7,47,-11.130921
7,48,-8.680738
7,49,-7.486920
8,8,-45.525405
8,9,8.875468
8,10,6.987881
8,11,5.553239
8,12,6.157556
8,13,4.256757
8,14,6.244833
8,15,7.724274
8,16,-10.082717
8,17,6.361292
8,18,-10.356523
8,19,-11.244625
8,20,8.422045
8,21,7.293569
8,22,-10.897592
8,23,-7.787912
8,24,-4.116031
8,25,10.980788
8,26,7.473990
8,27,-11.419837
8,28,11.310038
8,29,7.342175
8,30,-11.930188
8,31,8.033731
8,32,-7.154561
8,33,-9.573228
8,34,-7.962280
8,35,10.024630
8,36,-7.252945
8,37,6.867245
8,38,-11.991613
8,39,9.352285
8,40,-7.674263
8,41,-8.669281
8,42,7.710085
8,43,9.625079
8,44,10.972414
8,45,9.631217
8,46,-9.018440
8,47,9.526005
8,48,6.372720
8,49,9.584440
9,9,52.659040
9,10,-8.601835
9,11,-9.477321
9,12,-6.685557
9,13,-8.117892
9,14,-6.911924
9,15,-7.063640
9,16,4.326995
9,17,-9.185381
9,18,8.486066
9,19,5.107246
9,20,-8.317071
9,21,-9.899041
9,22,10.969051
9,23,10.025388
9,24,6.563711
9,25,-8.028528
9,26,-4.435680
9,27,7.619285
9,28,-10.636479
9,29,-8.255236
9,30,11.195610
9,31,-6.945167
9,32,9.545785
9,33,11.065043
9,34,11.071832
9,35,-7.125460
9,36,11.666052
9,37,-5.318130
9,38,5.183632
9,39,-5.634049
9,40,4.181522
9,41,9.459227
9,42,-7.791239
9,43,-9.901674
9,44,-5.512485
9,45,-10.415913
9,46,8.156964
9,47,-8.629637
9,48,-10.294595
9,49,-9.326843
10,10,59.889974
10,11,-8.387750
10,12,-8.538013
10,13,-6.451960
10,14,-5.814256
10,15,-6.305170
10,16,5.186707
10,17,-11.649711
10,18,5.286319
10,19,5.458244
10,20,-9.664889
10,21,-10.355658
10,22,4.935339
10,23,8.596201
10,24,6.957377
10,25,-9.657075
10,26,-11.824181
10,27,7.587433
10,28,-8.269144
10,29,-4.199402
10,30,10.148145
10,31,-11.422490
10,32,11.761201
10,33,8.059272
10,34,6.364455
10,35,-11.756844
10,36,11.952526
10,37,-10.396609
10,38,11.378337
10,39,-4.898525
10,40,4.320647
10,41,4.935009
10,42,-8.940176
10,43,-6.859148
10,44,-8.865210
10,45,-8.211471
10,46,10.136761
10,47,-4.668716
10,48,-9.416507
10,49,-11.806716
11,11,53.612997
11,12,-7.923723
11,13,-8.092447
11,14,-9.334131
11,15,-9.727710
11,16,7.088901
11,17,-6.759362
11,18,7.564608
11,19,5.725561
11,20,-9.932221
11,21,-7.540035
11,22,9.824005
11,23,9.828844
11,24,10.684092
11,25,-5.149114
11,26,-11.907059
11,27,6.683334
11,28,-8.725431
11,29,-4.052951
11,30,6.186631
11,31,-7.696960
11,32,11.318977
11,33,10.658270
11,34,7.924685
11,35,-6.415943
11,36,7.952804
11,37,-5.796162
11,38,5.232192
11,39,-9.124442
11,40,4.993415
11,41,6.301512
11,42,-11.254346
11,43,-4.227541
11,44,-7.944402
11,45,-8.791131
11,46,7.843887
11,47,-6.063292
11,48,-11.794070
11,49,-6.985618
12,12,42.225620
12,13,-4.140361
12,14,-8.653236
12,15,-7.688352
12,16,6.859084
12,17,-6.889308
12,18,11.641251
12,19,6.333313
12,20,-4.614613
12,21,-9.024240
12,22,8.790100
12,23,6.580855
12,24,10.759959
12,25,-6.171672
12,26,-6.900181
12,27,6.813035
12,28,-5.095596
12,29,-10.230463
12,30,11.367259
12,31,-5.743010
12,32,10.652588
12,33,8.469242
12,34,11.619962
12,35,-9.700377
12,36,10.420642
12,37,-11.328249
12,38,5.049857
12,39,-6.785679
12,40,5.112112
12,41,11.900654
12,42,-11.760892
12,43,-6.437474
12,44,-4.948775
12,45,-9.553954
12,46,6.459427
12,47,-11.848877
12,48,-10.104190
12,49,-4.150451
13,13,61.242366
13,14,-7.449980
13,15,-4.262342
13,16,8.745409
13,17,-11.268234
13,18,6.413166
13,19,4.772029
13,20,-8.814336
13,21,-5.600195
13,22,4.234073
13,23,9.969584
13,24,8.638011
13,25,-10.841105
13,26,-8.903651
13,27,4.546696
13,28,-10.105952
13,29,-9.726493
13,30,5.374188
13,31,-4.034631
13,32,11.393857
13,33,10.810374
13,34,9.585063
13,35,-9.388206
13,36,10.677937
13,37,-7.392735
13,38,7.260624
13,39,-6.514242
13,40,8.157821
13,41,6.890004
13,42,-9.777093
13,43,-7.949702
13,44,-7.655566
13,45,-9.496372
13,46,5.806987
13,47,-11.879699
13,48,-10.854190
13,49,-10.419491
14,14,53.464089
14,15,-6.939531
14,16,9.393271
14,17,-7.170958
14,18,9.412149
14,19,7.158492
14,20,-11.820567
14,21,-11.139421
14,22,6.909680
14,23,5.602108
14,24,7.234312
14,25,-7.397634
14,26,-10.118536
14,27,8.749200
14,28,-10.407874
14,29,-6.848778
14,30,11.601111
14,31,-8.091316
14,32,7.637078
14,33,7.914731
14,34,11.539224
14,35,-9.902387
14,36,7.985079
14,37,-5.432766
14,38,6.615647
14,39,-8.985861
14,40,9.288645
14,41,7.937500
14,42,-6.348503
14,43,-8.038358
14,44,-10.475853
14,45,-4.141363
14,46,11.925693
14,47,-4.953073
14,48,-10.822994
14,49,-4.287849
15,15,44.622096
15,16,9.275288
15,17,-11.077602
15,18,7.445449
15,19,7.112644
15,20,-8.550842
15,21,-8.430271
15,22,7.758547
15,23,5.250488
15,24,6.107128
15,25,-7.022382
15,26,-10.131766
15,27,4.491392
15,28,-5.025585
15,29,-10.476427
15,30,10.121552
15,31,-7.044587
15,32,11.935564
15,33,4.451594
15,34,5.876977
15,35,-4.679534
15,36,10.951520
15,37,-5.358234
15,38,4.299021
15,39,-7.379784
15,40,7.369381
15,41,7.757599
15,42,-6.532115
15,43,-6.579371
15,44,-7.906869
15,45,-5.647267
15,46,10.491657
15,47,-5.333018
15,48,-11.755422
15,49,-9.083554
16,16,-48.649347
16,17,4.602569
16,18,-5.712641
16,19,-6.378562
16,20,10.436824
16,21,11.663529
16,22,-8.625546
16,23,-6.186919
16,24,-8.248509
16,25,6.778532
16,26,10.589912
16,27,-6.399272
16,28,6.506824
16,29,6.010118
16,30,-9.372482
16,31,11.047173
16,32,-8.129793
16,33,-7.993629
16,34,-10.591264
16,35,6.143488
16,36,-10.471468
16,37,11.254687
16,38,-9.812921
16,39,5.605184
16,40,-5.922992
16,41,-10.124241
16,42,7.282082
16,43,11.289102
16,44,10.767736
16,45,6.296357
16,46,-9.494839
16,47,5.907867
16,48,4.221633
16,49,6.484325
17,17,54.370637
17,18,11.930345
17,19,11.245245
17,20,-6.181696
17,21,-10.317359
17,22,8.405649
17,23,4.337859
17,24,10.257870
17,25,-11.172044
17,26,-6.383833
17,27,11.640708
17,28,-9.373377
17,29,-7.175160
17,30,10.742002
17,31,-8.567787
17,32,4.965141
17,33,8.643358
17,34,8.202081
17,35,-4.721990
17,36,10.185527
17,37,-10.658673
17,38,10.446733
17,39,-11.484001
17,40,4.854512
17,41,6.196379
17,42,-10.903199
17,43,-8.267760
17,44,-4.903691
17,45,-7.798833
17,46,6.221870
17,47,-5.159292
17,48,-6.941914
17,49,-9.163181
18,18,-60.522746
18,19,-4.278475
18,20,10.391531
18,21,11.339658
18,22,-6.023863
18,23,-9.111592
18,24,-11.225257
18,25,8.279286
18,26,7.539222
18,27,-11.685984
18,28,11.343414
18,29,11.490579
18,30,-6.379383
18,31,5.281818
18,32,-6.537475
18,33,-9.155436
18,34,-6.192292
18,35,10.235653
18,36,-9.895536
18,37,6.661778
18,38,-11.348370
18,39,5.282747
18,40,-4.530938
18,41,-9.833853
18,42,6.614147
18,43,10.095804
18,44,5.469917
18,45,9.128790
18,46,-5.600603
18,47,8.606475
18,48,5.996829
18,49,10.140859
19,19,-45.438117
19,20,5.040744
19,21,7.282530
19,22,-7.611919
19,23,-5.068078
19,24,-8.744163
19,25,6.254379
19,26,6.940797
19,27,-7.018560
19,28,8.563124
19,29,4.183761
19,30,-8.896025
19,31,4.711813
19,32,-6.094265
19,33,-4.398264
19,34,-8.803142
19,35,11.664263
19,36,-8.537943
19,37,8.206702
19,38,-11.426279
19,39,7.953192
19,40,-5.625163
19,41,-10.507299
19,42,9.971544
19,43,7.450469
19,44,5.724533
19,45,9.813665
19,46,-5.442959
19,47,4.230185
19,48,5.883885
19,49,5.986544
20,20,56.069997
20,21,-9.177885
20,22,7.751053
20,23,11.795193
20,24,5.697741
20,25,-7.386328
20,26,-4.584445
20,27,4.416901
20,28,-7.767459
20,29,-8.850996
20,30,10.417988
20,31,-10.478824
20,32,8.036336
20,33,11.820191
20,34,5.057906
20,35,-4.329000
20,36,5.358932
20,37,-6.713414
20,38,4.717184
20,39,-7.463437
20,40,6.506157
20,41,7.993685
20,42,-6.248005
20,43,-7.440688
20,44,-6.105731
20,45,-11.413735
20,46,7.486203
20,47,-9.894954
20,48,-11.600406
20,49,-11.382822
21,21,53.402593
21,22,7.519917
21,23,4.436537
21,24,7.761980
21,25,-7.737063
21,26,-11.161402
21,27,7.532158
21,28,-8.486836
21,29,-4.899927
21,30,5.184430
21,31,-5.629870
21,32,10.679629
21,33,10.580574
21,34,9.305101
21,35,-11.984036
21,36,10.134781
21,37,-11.363306
21,38,7.984886
21,39,-6.629262
21,40,11.850676
21,41,6.988466
21,42,-4.848559
21,43,-4.230996
21,44,-9.661653
21,45,-9.026854
21,46,9.264050
21,47,-4.350776
21,48,-7.624816
21,49,-11.998569
22,22,-54.163608
22,23,-10.376268
22,24,-10.906231
22,25,6.263632
22,26,9.950400
22,27,-8.818332
22,28,6.041311
22,29,10.167020
22,30,-4.164096
22,31,7.108023
22,32,-9.177344
22,33,-5.233077
22,34,-10.408803
22,35,11.373598
22,36,-8.828109
22,37,4.768892
22,38,-5.598970
22,39,7.104716
22,40,-8.802726
22,41,-7.380291
22,42,5.490847
22,43,4.743580
22,44,11.786174
22,45,9.180885
22,46,-11.445341
22,47,9.177803
22,48,7.745753
22,49,10.412358
23,23,-49.877313
23,24,-11.873490
23,25,6.403269
23,26,7.421854
23,27,-8.407955
23,28,8.107316
23,29,7.304155
23,30,-9.762480
23,31,6.843661
23,32,-10.149174
23,33,-9.924129
23,34,-10.289417
23,35,4.362070
23,36,-9.635028
23,37,9.792757
23,38,-7.599583
23,39,6.730675
23,40,-10.480048
23,41,-4.625764
23,42,6.074541
23,43,7.470391
23,44,7.159471
23,45,9.246408
23,46,-7.240733
23,47,9.953975
23,48,6.422400
23,49,8.933959
24,24,-66.645443
24,25,11.705133
24,26,10.437126
24,27,-5.080912
24,28,10.527746
24,29,5.505769
24,30,-7.848938
24,31,5.934242
24,32,-10.865515
24,33,-4.688748
24,34,-5.185325
24,35,4.931671
24,36,-9.910249
24,37,7.880375
24,38,-7.596130
24,39,6.358651
24,40,-7.133867
24,41,-4.821308
24,42,7.454304
24,43,7.965626
24,44,9.848628
24,45,4.296138
24,46,-8.106846
24,47,11.482248
24,48,10.941074
24,49,4.485637
25,25,61.275417
25,26,-8.611227
25,27,6.142791
25,28,-11.113125
25,29,-8.981574
25,30,7.586603
25,31,-5.290667
25,32,7.753923
25,33,8.061088
25,34,9.479793
25,35,-10.827630
25,36,7.747738
25,37,-9.783960
25,38,7.334889
25,39,-9.220002
25,40,7.778599
25,41,5.296206
25,42,-9.525580
25,43,-7.863118
25,44,-5.250513
25,45,-10.347860
25,46,7.949801
25,47,-8.454644
25,48,-6.870294
25,49,-9.415423
26,26,52.754717
26,27,10.875693
26,28,-10.454524
26,29,-4.911754
26,30,8.495852
26,31,-11.949303
26,32,10.154991
26,33,8.456179
26,34,10.827265
26,35,-8.834316
26,36,4.403376
26,37,-10.391895
26,38,10.046115
26,39,-10.253219
26,40,10.867099
26,41,8.499783
26,42,-5.336370
26,43,-5.643090
26,44,-9.826794
26,45,-10.095718
26,46,10.963942
26,47,-6.909895
26,48,-4.983868
26,49,-11.757093
27,27,-54.206849
27,28,4.052701
27,29,7.789307
27,30,-5.370094
27,31,9.721598
27,32,-9.035523
27,33,-10.025650
27,34,-10.297726
27,35,7.430583
27,36,-11.184522
27,37,8.129242
27,38,-11.549922
27,39,10.161215
27,40,-8.138790
27,41,-6.706429
27,42,10.178981
27,43,7.146130
27,44,11.380151
27,45,8.596458
27,46,-11.840377
27,47,11.006507
27,48,7.354442
27,49,9.606323
28,28,53.323074
28,29,-9.772408
28,30,6.753259
28,31,-11.201668
28,32,5.174894
28,33,9.151035
28,34,8.994877
28,35,-7.537151
28,36,10.494649
28,37,-10.203203
28,38,4.674247
28,39,-7.119948
28,40,11.039005
28,41,8.326322
28,42,-8.093373
28,43,-6.725671
28,44,-4.187374
28,45,-8.319461
28,46,10.657832
28,47,-7.381967
28,48,-9.855889
28,49,-6.078052
29,29,54.947399
29,30,4.990504
29,31,-11.530744
29,32,8.579482
29,33,6.711842
29,34,9.966065
29,35,-9.717177
29,36,9.324164
29,37,-5.870703
29,38,9.335379
29,39,-8.582126
29,40,7.021326
29,41,4.841815
29,42,-5.540442
29,43,-7.634477
29,44,-7.405537
29,45,-4.737989
29,46,5.040507
29,47,-4.624582
29,48,-7.222030
29,49,-10.230598
30,30,-56.591144
30,31,8.674430
30,32,-11.972094
30,33,-11.582560
30,34,-7.335379
30,35,8.046287
30,36,-7.661702
30,37,8.105484
30,38,-9.555766
30,39,4.260859
30,40,-8.472214
30,41,-4.950128
30,42,4.882689
30,43,6.316725
30,44,4.941938
30,45,6.995678
30,46,-4.223822
30,47,10.270340
30,48,11.494565
30,49,6.267858
31,31,56.233584
31,32,9.917283
31,33,8.380298
31,34,4.357460
31,35,-6.477615
31,36,6.702586
31,37,-10.675680
31,38,5.062477
31,39,-9.091682
31,40,9.337766
31,41,9.822913
31,42,-8.998163
31,43,-7.097881
31,44,-6.711983
31,45,-9.363551
31,46,6.219001
31,47,-5.324918
31,48,-9.040874
31,49,-6.470785
32,32,-65.233395
32,33,-9.151314
32,34,-11.641347
32,35,10.060921
32,36,-8.174030
32,37,8.021110
32,38,-9.266035
32,39,11.699014
32,40,-5.646440
32,41,-10.711340
32,42,4.677184
32,43,6.563449
32,44,7.931784
32,45,6.719652
32,46,-4.192456
32,47,7.056088
32,48,11.838289
32,49,6.282814
33,33,-61.586305
33,34,-10.146438
33,35,11.617318
33,36,-4.471310
33,37,5.451663
33,38,-6.384195
33,39,5.139684
33,40,-6.063474
33,41,-11.196012
33,42,5.916984
33,43,5.891929
33,44,8.035370
33,45,6.154300
33,46,-8.424969
33,47,4.231252
33,48,11.309881
33,49,8.432602
34,34,-59.674943
34,35,4.812075
34,36,-9.212407
34,37,8.545965
34,38,-10.770223
34,39,10.263053
34,40,-8.323518
34,41,-5.961292
34,42,11.690817
34,43,4.334337
34,44,11.688916
34,45,9.224471
34,46,-4.481400
34,47,6.186424
34,48,9.439982
34,49,10.739509
35,35,42.732245
35,36,10.725474
35,37,-5.291330
35,38,4.559482
35,39,-9.587434
35,40,9.800590
35,41,11.026234
35,42,-8.038562
35,43,-11.071453
35,44,-9.081359
35,45,-9.662033
35,46,9.298216
35,47,-5.684991
35,48,-6.627658
35,49,-5.069806
36,36,-76.145607
36,37,8.870294
36,38,-4.076629
36,39,8.446325
36,40,-7.911814
36,41,-4.649190
36,42,9.210132
36,43,11.140578
36,44,7.561414
36,45,11.776312
36,46,-8.810487
36,47,10.713166
36,48,11.870364
36,49,6.963845
37,37,51.409575
37,38,4.074906
37,39,-10.067368
37,40,9.673582
37,41,10.530247
37,42,-10.467316
37,43,-11.840953
37,44,-4.294368
37,45,-9.632382
37,46,4.057083
37,47,-9.107489
37,48,-6.218780
37,49,-5.363817
38,38,-46.690233
38,39,9.910519
38,40,-8.823780
38,41,-8.705317
38,42,5.019447
38,43,10.843832
38,44,9.831191
38,45,10.781337
38,46,-11.758486
38,47,8.915652
38,48,11.064815
38,49,7.416916
39,39,52.743953
39,40,9.200240
39,41,6.583994
39,42,-7.255007
39,43,-8.146362
39,44,-8.138055
39,45,-9.769762
39,46,11.347132
39,47,-6.529936
39,48,-6.677647
39,49,-10.461383
40,40,-60.946522
40,41,-5.805024
40,42,11.662205
40,43,5.575015
40,44,4.502753
40,45,4.222982
40,46,-4.192188
40,47,11.480486
40,48,5.977229
40,49,11.670421
41,41,-62.723639
41,42,10.573070
41,43,5.893949
41,44,8.799718
41,45,4.765366
41,46,-4.998611
41,47,11.333715
41,48,11.120670
41,49,10.261170
42,42,52.970770
42,43,-10.419097
42,44,-8.885909
42,45,-4.814621
42,46,4.417625
42,47,-7.213465
42,48,-7.288864
42,49,-10.299798
43,43,53.235293
43,44,-7.627290
43,45,-7.424846
43,46,4.810223
43,47,-9.406209
43,48,-8.137703
43,49,-4.864053
44,44,39.441006
44,45,-9.706395
44,46,10.726236
44,47,-5.007853
44,48,-6.843130
44,49,-8.966807
45,45,57.199967
45,46,5.101382
45,47,-5.021446
45,48,-8.105006
45,49,-6.861949
46,46,-65.308429
46,47,8.329150
46,48,7.756190
46,49,6.328512
47,47,30.376308
47,48,-8.141445
47,49,-5.156803
48,48,53.778572
48,49,-10.553470
49,49,54.161487
