# target,00100000100000001011001110010010111010101100001000111101101000011101000111001011101001111001000001011110011011010100100100110011000001000101100111110000100000000010011001011000111110001100001010110010000001110100101111110010001001000000010000111010110111001000101001101101001000110101110011001010110000010100110100011000010011010010100111000011101111001010011110101010011011011111100110110110111110100110010000001011011100001001000101111101110110110101110000100011111001101101111010111011101001001010
i,j,weight
0,448,-5.321768
0,449,9.740585
0,450,-8.916160
0,451,4.049231
0,452,9.547814
0,453,6.141463
0,454,-7.526984
0,455,-4.015750
0,456,-4.003953
0,457,-7.375243
0,458,9.335069
0,459,-11.465304
0,460,-11.308334
0,461,-4.449273
0,462,5.754581
0,463,4.584561
0,464,11.334207
0,465,11.273289
0,466,8.403921
0,467,-8.631044
0,468,-8.603435
0,469,9.724790
0,470,10.976480
0,471,-10.924827
0,472,10.843297
0,473,5.716300
0,474,-10.364882
0,475,11.558118
0,476,6.076361
0,477,10.571359
0,478,6.372757
0,479,-11.303670
0,480,11.622196
0,481,-11.389524
0,482,10.800175
0,483,6.830657
0,484,4.916922
0,485,-4.241747
0,486,5.818559
0,487,4.003444
0,488,6.005650
0,489,-6.294047
0,490,6.108108
0,491,-11.434639
0,492,-11.391474
0,493,6.242717
0,494,-9.481884
0,495,-9.051623
0,496,4.556259
0,497,-9.246171
0,498,7.130563
0,499,-10.611302
1,1,67.553644
1,2,4.442221
1,3,-11.736278
1,4,-7.346581
1,5,-10.305899
1,6,-9.256451
1,7,-9.133067
1,8,6.909669
1,9,-7.834878
1,10,-10.270635
1,11,-4.799793
1,12,-8.409165
1,13,-10.254366
1,14,-6.000150
1,15,-7.581092
1,16,4.201371
1,17,-6.603813
1,18,10.883763
1,19,7.031864
1,20,-10.900095
1,21,-9.234196
1,22,11.499064
1,23,10.964030
1,24,9.906539
1,25,-11.730542
1,26,-9.697326
1,27,11.325205
1,28,-10.842275
1,29,-10.489993
1,30,4.243941
1,31,-10.245112
1,32,10.363617
1,33,5.613813
1,34,9.424322
1,35,-5.526782
1,36,4.736412
1,37,-4.542559
1,38,5.717178
1,39,-5.426826
1,40,6.554655
1,41,9.861232
1,42,-4.936904
1,43,-10.429831
1,44,-11.511601
1,45,-9.744323
1,46,4.567101
1,47,-10.652554
1,48,-4.629381
1,49,-11.384575
1,50,6.366136
1,51,6.370847
1,52,9.759746
1,53,4.705174
1,54,-6.088932
1,55,10.652749
1,56,11.728263
1,57,-5.778556
1,58,6.078041
1,59,-5.796716
1,60,-5.396836
1,61,-5.736605
1,62,-9.204207
1,63,7.553024
1,64,11.644218
1,65,9.259955
1,66,-6.992349
1,67,9.791588
1,68,-6.514134
1,69,-9.918578
1,70,-10.365492
1,71,9.111449
1,72,7.366815
1,73,11.181218
1,74,-7.916343
1,75,-11.751184
1,76,10.840492
1,77,-11.278397
1,78,5.593033
1,79,11.677011
1,80,11.571647
1,81,-7.771389
1,82,5.155164
1,83,-10.657482
1,84,-9.269969
1,85,7.770142
1,86,11.453053
1,87,11.613891
1,88,9.300149
1,89,-4.676625
1,90,-5.285899
1,91,5.716405
1,92,-5.897839
1,93,-8.925851
1,94,-9.883447
1,95,-10.632737
1,96,-4.966170
1,97,9.814290
1,98,-9.791622
1,99,4.062386
1,100,11.840746
1,101,11.391747
1,102,7.893196
1,103,-9.851236
1,104,-11.755010
1,105,9.385862
1,106,6.834133
1,107,-10.354028
1,108,6.691740
1,109,7.548980
1,110,-6.876658
1,111,10.375283
1,112,-8.727259
1,113,9.557215
1,114,-11.365587
1,115,-5.460194
1,116,11.668440
1,117,-8.097161
1,118,-4.461558
1,119,8.541429
1,120,-4.875878
1,121,-8.601471
1,122,6.878578
1,123,9.758835
1,124,-4.391747
1,125,-5.580234
1,126,7.707020
1,127,10.626525
1,128,-5.571799
1,129,-6.398092
1,130,-5.494321
1,131,-5.518392
1,132,-10.623402
1,133,10.243071
1,134,-7.205847
1,135,-10.660304
1,136,-6.759529
1,137,10.524475
1,138,-9.348297
1,139,10.040134
1,140,9.211276
1,141,-9.459510
1,142,-6.421699
1,143,11.690748
1,144,5.726949
1,145,7.283171
1,146,6.478682
1,147,4.989726
1,148,-11.079946
1,149,-5.292834
1,150,-11.291456
1,151,-4.791155
1,152,9.811938
1,153,-5.369064
1,154,-9.316543
1,155,-5.452388
1,156,-9.076191
1,157,-11.036597
1,158,-11.023097
1,159,-5.716331
1,160,-4.209075
1,161,-4.008064
1,162,6.286790
1,163,-9.373512
1,164,-8.403721
1,165,5.144568
1,166,6.670337
1,167,-5.304497
1,168,-4.995853
1,169,10.275293
1,170,-7.043683
1,171,6.133156
1,172,4.638058
1,173,-11.177424
1,174,-10.402253
1,175,-11.857898
1,176,9.192318
1,177,5.784058
1,178,4.761548
1,179,6.073255
1,180,11.910900
1,181,-10.078196
1,182,-4.307514
1,183,-9.783672
1,184,7.377798
1,185,7.809955
1,186,-6.271750
1,187,-9.750787
1,188,-5.266699
1,189,-10.104291
1,190,7.570677
1,191,-8.167736
1,192,6.285939
1,193,-5.296952
1,194,9.655399
1,195,8.996920
1,196,-11.658319
1,197,-8.292084
1,198,5.691589
1,199,-9.448205
1,200,-5.890944
1,201,-11.875110
1,202,-10.476969
1,203,-9.758678
1,204,-6.869345
1,205,10.820492
1,206,10.705701
1,207,6.564446
1,208,-10.732925
1,209,5.874720
1,210,-11.299402
1,211,-10.589504
1,212,10.171583
1,213,-10.755499
1,214,11.506127
1,215,9.749883
1,216,11.303326
1,217,7.474152
1,218,7.371193
1,219,11.482598
1,220,-6.882360
1,221,-10.293663
1,222,5.926683
1,223,-4.202286
1,224,-10.231076
1,225,-11.603268
1,226,8.492053
1,227,-10.699682
1,228,-11.558121
1,229,9.597903
1,230,-6.218004
1,231,-10.122385
1,232,-4.923321
1,233,-4.709186
1,234,-6.159074
1,235,-6.292427
1,236,-5.671179
1,237,6.766453
1,238,-10.435118
1,239,-8.422981
1,240,-9.973330
1,241,-9.888224
1,242,7.336467
1,243,11.722921
1,244,6.811008
1,245,-10.318050
1,246,8.736830
1,247,-11.222612
1,248,5.166811
1,249,9.627283
1,250,-6.240085
1,251,8.603250
1,252,8.807193
1,253,5.794164
1,254,-8.809258
1,255,-7.648818
1,256,9.176951
1,257,-8.226440
1,258,-11.429014
1,259,-10.007845
1,260,9.762399
1,261,-8.635139
1,262,10.066551
1,263,-8.252868
1,264,-5.347283
1,265,8.086030
1,266,5.846527
1,267,-4.158294
1,268,11.220020
1,269,8.821551
1,270,-6.200520
1,271,11.658930
1,272,-8.784947
1,273,-5.861822
1,274,7.274189
1,275,-7.321659
1,276,-5.127371
1,277,-10.128136
1,278,4.683021
1,279,4.864556
1,280,-11.947125
1,281,5.538162
1,282,-5.692804
1,283,11.497417
1,284,10.036061
1,285,4.157709
1,286,-8.579698
1,287,-7.106529
1,288,7.649924
1,289,6.993321
1,290,-4.383448
1,291,-7.107438
1,292,6.879471
1,293,-9.014163
1,294,5.065347
1,295,-7.608481
1,296,11.855524
1,297,6.680813
1,298,-4.260037
1,299,-10.254214
1,300,-11.571521
1,301,-7.157401
1,302,-9.798813
1,303,4.877151
1,304,-9.811597
1,305,4.071467
1,306,-7.737412
1,307,-4.254853
1,308,10.628756
1,309,6.694858
1,310,-4.547207
1,311,9.622423
1,312,-4.120406
1,313,-6.612336
1,314,-9.281258
1,315,6.575073
1,316,10.107404
1,317,-10.314710
1,318,-5.077541
1,319,-7.158773
1,320,-11.426789
1,321,10.951004
1,322,-6.275095
1,323,-5.665991
1,324,9.102946
1,325,6.478609
1,326,-7.302321
1,327,6.299824
1,328,-7.945851
1,329,-9.660895
1,330,11.960052
1,331,-6.184915
1,332,7.771103
1,333,-5.476482
1,334,-5.937441
1,335,4.904737
1,336,7.424525
1,337,10.198410
1,338,-10.743127
1,339,-7.443080
1,340,-11.386818
1,341,-4.190636
1,342,7.473207
1,343,7.964774
1,344,9.670424
1,345,-6.827779
1,346,7.031092
1,347,5.979151
1,348,8.710565
1,349,8.926607
1,350,-5.679578
1,351,-11.371313
1,352,11.300151
1,353,-8.149995
1,354,9.767974
1,355,-8.519039
1,356,-8.767521
1,357,8.360631
1,358,9.174552
1,359,5.721082
1,360,8.533373
1,361,-4.583358
1,362,8.196695
1,363,-6.350535
1,364,7.761178
1,365,-4.142909
1,366,11.517124
1,367,-8.939544
1,368,-11.851326
1,369,9.945855
1,370,8.912252
1,371,-5.344349
1,372,9.756739
1,373,5.073440
1,374,-9.298339
1,375,9.418893
1,376,10.189056
1,377,11.982101
1,378,4.524639
1,379,4.656645
1,380,4.611428
1,381,-10.178818
1,382,-5.991128
1,383,10.439596
1,384,6.888915
1,385,-8.096172
1,386,6.687500
1,387,7.168465
1,388,-10.628250
1,389,11.798031
1,390,7.609918
1,391,-4.807703
1,392,11.995727
1,393,6.729164
1,394,11.058073
1,395,8.089226
1,396,10.930185
1,397,-9.934340
1,398,6.269160
1,399,-5.054183
1,400,-7.961760
1,401,8.186353
1,402,8.240521
1,403,-9.242726
1,404,-11.249715
1,405,7.533956
1,406,-4.016089
1,407,-10.757929
1,408,-4.219909
1,409,-10.046205
1,410,-10.930691
1,411,-10.540414
1,412,11.337525
1,413,-9.033979
1,414,4.468344
1,415,4.267422
1,416,-10.801050
1,417,6.675753
1,418,10.596759
1,419,4.212620
1,420,-6.763742
1,421,-5.592880
1,422,-6.998990
1,423,-6.258298
1,424,10.486581
1,425,-8.043340
1,426,-7.689847
1,427,11.178427
1,428,-4.378793
1,429,-8.889652
1,430,-10.519674
1,431,4.850032
1,432,-9.085593
1,433,4.967570
1,434,4.867364
1,435,11.004012
1,436,7.135349
1,437,11.944122
1,438,-4.930678
1,439,4.496237
1,440,9.680506
1,441,10.780334
1,442,-11.136380
1,443,11.497793
1,444,5.401419
1,445,-6.494996
1,446,7.638349
1,447,8.262975
1,448,-5.857105
1,449,9.661634
1,450,-9.378353
1,451,9.479785
1,452,7.573397
1,453,7.709248
1,454,-10.367635
1,455,-8.310959
1,456,-10.654481
1,457,-5.129991
1,458,6.210972
1,459,-4.428729
1,460,-8.145728
1,461,-9.065758
1,462,8.125981
1,463,9.607315
1,464,7.732539
1,465,7.824367
1,466,11.468853
1,467,-8.381965
1,468,-4.569687
1,469,5.558571
1,470,11.685949
1,471,-6.118097
1,472,9.512207
1,473,8.988366
1,474,-5.658921
1,475,8.872976
1,476,6.627125
1,477,10.467334
1,478,4.721328
1,479,-11.058014
1,480,6.536902
1,481,-11.755296
1,482,11.218078
1,483,5.224346
1,484,9.034865
1,485,-8.177861
1,486,7.944465
1,487,4.700005
1,488,5.145723
1,489,-10.462694
1,490,5.757128
1,491,-4.328492
1,492,-8.027835
1,493,10.530636
1,494,-10.754091
1,495,-8.181873
1,496,6.257223
1,497,-6.349783
1,498,10.011403
1,499,-9.828559
2,2,-76.012531
2,3,8.007529
2,4,11.040112
2,5,10.260423
2,6,4.832994
2,7,10.022452
2,8,-4.210366
2,9,10.629343
2,10,6.990830
2,11,8.671342
2,12,9.510999
2,13,11.281458
2,14,9.765632
2,15,4.368031
2,16,-7.628992
2,17,9.993991
2,18,-4.547074
2,19,-5.960962
2,20,7.942239
2,21,5.304911
2,22,-9.372208
2,23,-8.079755
2,24,-5.761719
2,25,5.295455
2,26,9.839839
2,27,-11.921161
2,28,9.334263
2,29,4.787915
2,30,-7.061413
2,31,7.706131
2,32,-7.477367
2,33,-9.520599
2,34,-8.659732
2,35,7.871727
2,36,-4.749378
2,37,9.656642
2,38,-4.163169
2,39,11.233205
2,40,-10.426823
2,41,-8.320785
2,42,7.386806
2,43,11.841695
2,44,10.064085
2,45,8.869325
2,46,-4.909335
2,47,4.230071
2,48,4.246828
2,49,6.393066
2,50,-10.122679
2,51,-9.229024
2,52,-4.526730
2,53,-6.598504
2,54,7.182120
2,55,-4.909649
2,56,-9.936583
2,57,6.819406
2,58,-4.236881
2,59,7.422790
2,60,11.730775
2,61,6.734471
2,62,6.030964
2,63,-4.064075
2,64,-8.808343
2,65,-8.227920
2,66,7.550810
2,67,-11.026073
2,68,7.044357
2,69,9.441393
2,70,6.514135
2,71,-6.773610
2,72,-10.510326
2,73,-6.417173
2,74,11.054605
2,75,11.770214
2,76,-11.490462
2,77,7.710979
2,78,-9.196758
2,79,-10.718612
2,80,-5.663729
2,81,8.242141
2,82,-10.881104
2,83,10.108662
2,84,10.513160
2,85,-4.932809
2,86,-4.818104
2,87,-4.584620
2,88,-4.807165
2,89,4.912693
2,90,9.342361
2,91,-7.787477
2,92,10.485216
2,93,7.161023
2,94,6.756051
2,95,11.166741
2,96,9.735588
2,97,-4.770816
2,98,4.164906
2,99,-9.470016
2,100,-5.715063
2,101,-11.224804
2,102,-4.650164
2,103,11.651210
2,104,6.168135
2,105,-9.250711
2,106,-5.146430
2,107,6.416404
2,108,-11.342406
2,109,-7.473651
2,110,5.043544
2,111,-10.409694
2,112,8.638767
2,113,-11.096407
2,114,4.682481
2,115,6.958368
2,116,-11.062657
2,117,8.587748
2,118,10.964988
2,119,-7.304812
2,120,4.076693
2,121,10.186190
2,122,-4.713328
2,123,-7.238285
2,124,6.160802
2,125,7.838426
2,126,-9.952685
2,127,-7.869643
2,128,10.062699
2,129,5.955933
2,130,5.935029
2,131,11.589730
2,132,5.329879
2,133,-6.117389
2,134,9.265172
2,135,5.433681
2,136,8.350702
2,137,-10.289878
2,138,11.528724
2,139,-9.084791
2,140,-5.200553
2,141,11.398838
2,142,10.740854
2,143,-8.142194
2,144,-8.755025
2,145,-4.760803
2,146,-4.595656
2,147,-8.072823
2,148,10.335271
2,149,5.882603
2,150,9.661073
2,151,10.549636
2,152,-7.004398
2,153,7.296951
2,154,7.515405
2,155,8.691977
2,156,9.950921
2,157,8.549027
2,158,4.919895
2,159,10.319013
2,160,4.610904
2,161,6.105132
2,162,-8.231862
2,163,5.375097
2,164,7.551325
2,165,-7.723881
2,166,-6.986554
2,167,9.548458
2,168,10.686738
2,169,-6.331966
2,170,4.310212
2,171,-6.307132
2,172,-9.976970
2,173,9.063226
2,174,4.955550
2,175,9.036294
2,176,-8.860605
2,177,-9.701821
2,178,-5.651797
2,179,-6.597987
2,180,-6.779649
2,181,10.367792
2,182,11.213058
2,183,9.433756
2,184,-5.082873
2,185,-11.158845
2,186,11.698792
2,187,8.244195
2,188,10.448767
2,189,9.821474
2,190,-6.627747
2,191,10.420104
2,192,-5.680974
2,193,5.243876
2,194,-7.734084
2,195,-7.251648
2,196,10.594298
2,197,11.744451
2,198,-5.837777
2,199,5.519611
2,200,5.139712
2,201,4.983143
2,202,7.371637
2,203,5.281607
2,204,10.032421
2,205,-7.280888
2,206,-9.264389
2,207,-8.949932
2,208,6.490668
2,209,-8.374145
2,210,9.385926
2,211,4.845886
2,212,-10.423752
2,213,9.771873
2,214,-11.872462
2,215,-7.736148
2,216,-6.876609
2,217,-10.901815
2,218,-10.316524
2,219,-4.058790
2,220,4.900127
2,221,6.437019
2,222,-8.756233
2,223,11.176994
2,224,6.170719
2,225,9.826064
2,226,-5.404556
2,227,10.190612
2,228,6.374646
2,229,-7.414618
2,230,11.841473
2,231,5.852492
2,232,7.246440
2,233,5.606720
2,234,9.869482
2,235,9.780470
2,236,9.908728
2,237,-7.288018
2,238,5.778875
2,239,9.523148
2,240,6.158144
2,241,9.858742
2,242,-11.856661
2,243,-8.268373
2,244,-11.320437
2,245,4.792519
2,246,-6.943976
2,247,4.324396
2,248,-7.267151
2,249,-5.993721
2,250,5.321453
2,251,-4.008624
2,252,-11.371767
2,253,-11.572369
2,254,5.999641
2,255,4.612199
2,256,-4.407523
2,257,4.021014
2,258,6.380802
2,259,8.494548
2,260,-5.151144
2,261,4.768689
2,262,-11.268979
2,263,6.904631
2,264,10.873348
2,265,-6.321564
2,266,-10.810052
2,267,4.318058
2,268,-8.520305
2,269,-10.356538
2,270,8.884507
2,271,-11.148260
2,272,8.698557
2,273,5.205576
2,274,-10.781370
2,275,5.300433
2,276,7.106983
2,277,5.138867
2,278,-10.460445
2,279,-11.675780
2,280,6.132005
2,281,-8.638726
2,282,7.215141
2,283,-4.059462
2,284,-10.500155
2,285,-9.840207
2,286,9.716166
2,287,11.520224
2,288,-6.668818
2,289,-11.341896
2,290,4.065298
2,291,5.791318
2,292,-10.328771
2,293,4.533962
2,294,-9.466468
2,295,8.880352
2,296,-10.972027
2,297,-8.528426
2,298,7.049596
2,299,6.463882
2,300,11.522806
2,301,7.327868
2,302,9.011157
2,303,-6.534017
2,304,11.564747
2,305,-4.433174
2,306,9.025272
2,307,7.743126
2,308,-5.260079
2,309,-8.862817
2,310,10.905159
2,311,-8.519685
2,312,4.615151
2,313,7.323274
2,314,5.476177
2,315,-7.480212
2,316,-11.769389
2,317,11.172795
2,318,9.439584
2,319,4.789173
2,320,5.448956
2,321,-5.443844
2,322,4.591750
2,323,10.132021
2,324,-9.620211
2,325,-8.685001
2,326,9.516065
2,327,-10.050776
2,328,9.290760
2,329,6.222168
2,330,-7.360372
2,331,11.563107
2,332,-6.940293
2,333,11.504926
2,334,6.974340
2,335,-4.303670
2,336,-5.933478
2,337,-7.830827
2,338,7.050335
2,339,5.181997
2,340,10.841389
2,341,5.478419
2,342,-4.361415
2,343,-10.416773
2,344,-10.518465
2,345,11.229699
2,346,-11.915846
2,347,-6.291026
2,348,-7.592083
2,349,-11.276310
2,350,6.308627
2,351,6.419877
2,352,-5.403924
2,353,6.966130
2,354,-11.033006
2,355,11.865538
2,356,8.336799
2,357,-9.269335
2,358,-11.085021
2,359,-9.486003
2,360,-7.858139
2,361,5.931692
2,362,-11.472794
2,363,8.483973
2,364,-9.410509
2,365,9.594731
2,366,-11.876862
2,367,5.703052
2,368,7.283886
2,369,-6.689490
2,370,-4.248963
2,371,4.696890
2,372,-4.433888
2,373,-9.956254
2,374,11.055208
2,375,-4.429167
2,376,-5.486878
2,377,-5.891749
2,378,-6.327632
2,379,-6.375017
2,380,-11.684731
2,381,8.655970
2,382,4.745031
2,383,-8.129463
2,384,-9.583895
2,385,7.832020
2,386,-10.485786
2,387,-11.533476
2,388,4.837633
2,389,-9.841256
2,390,-8.237278
2,391,7.059613
2,392,-9.000098
2,393,-5.610924
2,394,-10.414233
2,395,-4.124535
2,396,-10.261654
2,397,6.491069
2,398,-8.472773
2,399,4.313671
2,400,5.489345
2,401,-9.947645
2,402,-4.632447
2,403,6.071708
2,404,6.057873
2,405,-11.419323
2,406,10.967625
2,407,7.018156
2,408,9.292989
2,409,5.039335
2,410,4.237502
2,411,7.330763
2,412,-9.975749
2,413,5.427749
2,414,-10.200053
2,415,-5.419873
2,416,6.860062
2,417,-10.215348
2,418,-6.127986
2,419,-4.221616
2,420,7.825400
2,421,6.775666
2,422,7.052825
2,423,8.475039
2,424,-7.680631
2,425,11.696451
2,426,9.432023
2,427,-10.838394
2,428,9.727402
2,429,6.251576
2,430,6.001943
2,431,-9.502337
2,432,8.439843
2,433,-7.035478
2,434,-8.082978
2,435,-5.900740
2,436,-10.364909
2,437,-4.255857
